Time,BtoB
,6000
,3510
,2960
,3480
,5660
,2290
,1290
,3350
,3670
,700
,3240
,2260
,3980
,7110
,4620
,1150
,3980
,3610
,2570
,2710
,2220
,4880
,2780
,3290
,1550
,3820
,1620
,4780
,6140
,2000
,2060
,2730
,5130
,2990
,3000
,3150
,2920
,1240
,3220
,2640
,3420
,5870
,3230
,4860
,4220
,3790
,6340
,5330
,5100
,4630
,4430
,6610
,4940
,7590
,4080
,3660
,3090
,3140
,5480
,1590
,5420
,4070
,5440
,3670
,1220
,5620
,4000
,4820
,4220
,6990
,4830
,5920
,5680
,10430
,3680
,3830
,4870
,5480
,4070
,4570
,5320
,5270
,5570
,4650
,1330
,2690
,2410
,1410
,13680
,5980
,5620
,6170
,3930
,4410
,4330
,4340
,860
,2280
,1730
,620
,2830
,3890
,2470
,4740
,600
,3100
,4410
,890
,3090
,3270
,1750
,1840
,2340
,3180
,1880
,1760
,3050
,3800
,2230
,970
,2860
,1670
,3550
,590
,700
,2700
,3590
,820
,6870
,4520
,3480
,3820
,3000
,3170
,3620
,3430
,3430
,3970
,2050
,1830
,3360
,4720
,3140
,1420
,3730
,4210
,4440
,3010
,3100
,2980
,3360
,4940
,3080
,2230
,2190
,2250
,3090
,3820
,5310
,2870
,1830
,3160
,1930
,1280
,900
,2220
,8180
,1990
,4150
,3840
,1570
,2020
,6290
,730
,5920
,4270
,1860
,2210
,1450
,2020
,2690
,2510
,3350
,1370
,1010
,3720
,4150
,1320
,2860
,4120
,2280
,2410
,1270
,2920
,2410
,1930
,3430
,3510
,3460
,2380
,1900
,2230
,2400
,1300
,1810
,2990
,1760
,2030
,4050
,1910
,3200
,2060
,3700
,2210
,1450
,3160
,1730
,480
,1700
,1660
,2340
,1350
,4430
,1600
,2610
,1750
,2960
,1910
,1240
,1610
,2430
,1960
,1460
,2070
,3630
,3380
,4230
,3160
,3230
,2440
,2230
,3200
,2210
,2620
,2000
,3030
,3270
,3230
,2580
,3020
,2530
,2430
,2360
,2270
,2470
,2310
,2890
,2690
,2590
,2510
,2570
,2920
,2750
,2430
,2610
,2930
,2150
,2600
,2560
,2520
,2680
,2360
,2960
,2050
,2530
,2700
,2470
,2940
,2840
,2640
,2800
,2330
,2300
,2910
,2930
,3060
,2190
,2720
,1930
,2900
,4130
,2620
,2600
,3100
,2690
,2130
,2250
,2530
,3410
,2430
,2320
,2430
,2770
,2790
,2600
,2420
,2160
,2250
,2410
,2150
,2270
,2810
,2420
,2890
,2450
,2760
,2570
,2170
,2720
,3100
,2910
,2440
,2270
,2750
,2130
,2550
,2700
,2870
,3190
,2690
,3200
,2950
,2890
,2310
,2450
,1980
,2200
,3020
,2860
,2410
,2180
,2460
,2450
,2600
,2450
,2240
,2200
,2810
,2610
,2050
,2270
,2570
,2600
,2350
,1600
,2290
,2310
,2250
,2670
,2800
,2220
,2240
,2200
,2160
,2200
,1970
,1800
,2160
,1870
,3080
,2320
,2960
,2240
,2250
,2470
,2250
,2250
,2950
,2780
,2300
,1880
,2350
,1840
,2300
,2130
,2170
,1700
,2190
,1790
,2280
,1570
,2010
,2640
,1660
,2360
,1970
,2820
,2610
,1980
,2120
,2600
,2170
,2620
,2240
,1960
,2140
,2410
,2740
,3130
,3270
,2420
,2280
,2780
,2960
,2850
,2660
,2530
,2860
,2610
,2180
,2610
,2390
,1980
,2670
,1920
,1830
,2260
,2010
,2050
,2460
,2110
,2020
,2060
,1980
,1900
,1750
,1950
,1780
,2330
,1590
,2860
,1710
,2740
,2550
,2490
,2230
,2040
,2420
,2050
,1480
,2660
,1490
,1650
,2250
,1930
,1750
,1940
,1780
,2420
,1530
,2020
,1620
,2210
,2100
,1930
,1840
,2430
,1750
,1440
,2090
,2230
,2480
,2590
,2610
,1950
,2210
,2020
,1580
,2210
,1940
,1580
,1610
,2050
,1870
,1250
,1880
,2220
,1510
,1890
,2250
,2700
,2060
,1950
,2100
,1900
,2030
,2460
,2350
,1640
,1650
,1530
,2730
,2800
,2020
,2690
,3000
,2760
,2090
,1750
,3520
,3340
,2680
,3540
,2430
,2920
,2640
,4500
,2290
,520
,2560
,2950
,3570
,2190
,2380
,3920
,3800
,4400
,2540
,2150
,800
,3210
,5670
,2760
,1770
,7910
,2440
,5510
,4640
,7710
,4300
,5230
,1300
,2500
,3710
,5800
,1760
,1500
,3150
,900
,2560
,2190
,2210
,3040
,3950
,3290
,1890
,3470
,2960
,2480
,3420
,1560
,3140
,2940
,2610
,2010
,1830
,2210
,3370
,4720
,3720
,4820
,2560
,1370
,3280
,4550
,4800
,1930
,2080
,1810
,2410
,1100
,5040
,6470
,4550
,840
,3760
,2260
,3040
,2780
,2700
,4830
,5220
,2000
,2450
,2230
,2920
,1630
,3010
,570
,2830
,2650
,750
,960
,990
,6320
,9590
,6300
,1550
,2430
,4620
,2160
,4050
,7720
,5620
,2930
,2500
,1310
,4570
,4050
,4760
,4270
,2940
,2190
,5100
,4900
,3700
,2340
,1540
,7790
,2810
,4290
,2370
,5650
,4060
,3420
,1220
,1450
,1720
,4640
,3950
,3500
,2670
,2910
,1930
,2700
,2680
,2370
,2780
,2310
,1480
,1330
,3170
,5600
,1840
,2730
,1070
,4360
,11780
,3940
,6190
,3500
,3390
,3780
,3690
,3050
,2930
,5580
,4950
,4420
,2720
,3420
,2390
,3940
,3600
,5820
,3080
,4230
,6750
,3680
,3800
,3570
,1550
,3890
,3290
,2930
,1100
,2540
,1880
,2590
,3390
,5130
,8120
,1780
,3350
,3530
,1990
,3030
,3050
,4250
,1920
,4980
,3720
,6650
,3490
,2020
,1780
,2780
,3080
,6720
,2840
,4190
,1850
,1760
,660
,6650
,8500
,3190
,5000
,1460
,2810
