Time,Vertical,Lateral,Sagittal
27/09/2019 11:11:45.302,2015,2123,2037
27/09/2019 11:11:45.312,2016,2126,2039
27/09/2019 11:11:45.322,2015,2123,2039
27/09/2019 11:11:45.332,2016,2125,2038
27/09/2019 11:11:45.342,2017,2126,2036
27/09/2019 11:11:45.352,2016,2126,2037
27/09/2019 11:11:45.362,2015,2124,2040
27/09/2019 11:11:45.372,2015,2123,2038
27/09/2019 11:11:45.382,2016,2124,2039
27/09/2019 11:11:45.392,2015,2124,2038
27/09/2019 11:11:45.402,2016,2122,2038
27/09/2019 11:11:45.412,2019,2121,2038
27/09/2019 11:11:45.422,2017,2122,2039
27/09/2019 11:11:45.432,2017,2122,2038
27/09/2019 11:11:45.442,2017,2124,2037
27/09/2019 11:11:45.452,2016,2122,2037
27/09/2019 11:11:45.462,2016,2122,2038
27/09/2019 11:11:45.472,2015,2124,2038
27/09/2019 11:11:45.482,2015,2124,2037
27/09/2019 11:11:45.492,2016,2122,2037
27/09/2019 11:11:45.502,2015,2122,2038
27/09/2019 11:11:45.512,2015,2120,2039
27/09/2019 11:11:45.522,2015,2122,2038
27/09/2019 11:11:45.532,2016,2123,2038
27/09/2019 11:11:45.542,2015,2124,2039
27/09/2019 11:11:45.552,2017,2124,2039
27/09/2019 11:11:45.562,2017,2123,2039
27/09/2019 11:11:45.572,2016,2124,2039
27/09/2019 11:11:45.582,2016,2122,2039
27/09/2019 11:11:45.592,2016,2122,2040
27/09/2019 11:11:45.602,2015,2121,2038
27/09/2019 11:11:45.612,2016,2125,2037
27/09/2019 11:11:45.622,2017,2126,2038
27/09/2019 11:11:45.632,2016,2123,2039
27/09/2019 11:11:45.642,2015,2124,2038
27/09/2019 11:11:45.652,2015,2124,2036
27/09/2019 11:11:45.662,2015,2126,2038
27/09/2019 11:11:45.672,2015,2126,2038
27/09/2019 11:11:45.682,2016,2124,2038
27/09/2019 11:11:45.692,2015,2123,2040
27/09/2019 11:11:45.702,2015,2122,2038
27/09/2019 11:11:45.712,2016,2122,2036
27/09/2019 11:11:45.722,2016,2121,2036
27/09/2019 11:11:45.732,2015,2122,2035
27/09/2019 11:11:45.742,2015,2122,2037
27/09/2019 11:11:45.752,2016,2123,2036
27/09/2019 11:11:45.762,2015,2122,2037
27/09/2019 11:11:45.772,2015,2125,2037
27/09/2019 11:11:45.782,2015,2123,2037
27/09/2019 11:11:45.792,2015,2122,2037
27/09/2019 11:11:45.802,2015,2121,2039
27/09/2019 11:11:45.812,2015,2120,2039
27/09/2019 11:11:45.822,2015,2120,2039
27/09/2019 11:11:45.832,2016,2120,2037
27/09/2019 11:11:45.842,2016,2120,2038
27/09/2019 11:11:45.852,2015,2120,2039
27/09/2019 11:11:45.862,2016,2122,2037
27/09/2019 11:11:45.872,2017,2123,2039
27/09/2019 11:11:45.882,2016,2125,2037
27/09/2019 11:11:45.892,2015,2123,2039
27/09/2019 11:11:45.902,2016,2123,2037
27/09/2019 11:11:45.912,2017,2125,2037
27/09/2019 11:11:45.922,2017,2126,2036
27/09/2019 11:11:45.932,2016,2123,2037
27/09/2019 11:11:45.942,2015,2121,2037
27/09/2019 11:11:45.952,2016,2122,2037
27/09/2019 11:11:45.962,2016,2124,2038
27/09/2019 11:11:45.972,2015,2124,2037
27/09/2019 11:11:45.982,2015,2122,2036
27/09/2019 11:11:45.992,2015,2124,2035
27/09/2019 11:11:46.002,2016,2124,2037
27/09/2019 11:11:46.012,2015,2123,2035
27/09/2019 11:11:46.022,2017,2124,2036
27/09/2019 11:11:46.032,2017,2124,2038
27/09/2019 11:11:46.042,2017,2124,2036
27/09/2019 11:11:46.052,2017,2125,2038
27/09/2019 11:11:46.062,2017,2126,2037
27/09/2019 11:11:46.072,2016,2124,2039
27/09/2019 11:11:46.082,2016,2125,2041
27/09/2019 11:11:46.092,2016,2125,2038
27/09/2019 11:11:46.102,2015,2125,2038
27/09/2019 11:11:46.112,2018,2122,2036
27/09/2019 11:11:46.122,2017,2123,2036
27/09/2019 11:11:46.132,2017,2123,2035
27/09/2019 11:11:46.142,2016,2125,2036
27/09/2019 11:11:46.152,2016,2124,2037
27/09/2019 11:11:46.162,2015,2125,2040
27/09/2019 11:11:46.172,2015,2125,2040
27/09/2019 11:11:46.182,2016,2125,2038
27/09/2019 11:11:46.192,2017,2124,2037
27/09/2019 11:11:46.202,2016,2122,2039
27/09/2019 11:11:46.212,2016,2125,2039
27/09/2019 11:11:46.222,2015,2125,2039
27/09/2019 11:11:46.232,2016,2125,2038
27/09/2019 11:11:46.242,2017,2125,2036
27/09/2019 11:11:46.252,2017,2126,2036
27/09/2019 11:11:46.262,2019,2125,2036
27/09/2019 11:11:46.272,2018,2123,2036
27/09/2019 11:11:46.282,2017,2124,2039
27/09/2019 11:11:46.292,2016,2124,2039
27/09/2019 11:11:46.302,2016,2124,2038
27/09/2019 11:11:46.312,2017,2124,2037
27/09/2019 11:11:46.322,2016,2125,2035
27/09/2019 11:11:46.332,2017,2122,2035
27/09/2019 11:11:46.342,2016,2124,2035
27/09/2019 11:11:46.352,2018,2124,2035
27/09/2019 11:11:46.362,2018,2125,2037
27/09/2019 11:11:46.372,2019,2125,2039
27/09/2019 11:11:46.382,2018,2125,2038
27/09/2019 11:11:46.392,2017,2126,2038
27/09/2019 11:11:46.402,2019,2124,2038
27/09/2019 11:11:46.412,2019,2125,2037
27/09/2019 11:11:46.422,2018,2125,2037
27/09/2019 11:11:46.432,2015,2123,2037
27/09/2019 11:11:46.442,2015,2125,2038
27/09/2019 11:11:46.452,2017,2127,2038
27/09/2019 11:11:46.462,2017,2126,2036
27/09/2019 11:11:46.472,2017,2125,2036
27/09/2019 11:11:46.482,2016,2124,2035
27/09/2019 11:11:46.492,2016,2124,2035
27/09/2019 11:11:46.502,2018,2124,2036
27/09/2019 11:11:46.512,2019,2124,2036
27/09/2019 11:11:46.522,2020,2123,2036
27/09/2019 11:11:46.532,2019,2124,2037
27/09/2019 11:11:46.542,2019,2124,2036
27/09/2019 11:11:46.552,2021,2124,2035
27/09/2019 11:11:46.562,2018,2124,2039
27/09/2019 11:11:46.572,2017,2123,2038
