Time,RtoR
,32767
,32767
,30857
,390
,289
,757
,1204
,646
,688
,662
,3701
,1222
,596
,1200
,681
,721
,625
,647
,1416
,1348
,631
,621
,609
,594
,580
,568
,568
,568
,559
,564
,555
,550
,592
,665
,651
,664
,617
,599
,601
,620
,769
,623
,636
,548
,775
,586
,722
,246
,785
,399
,633
,644
,486
,375
,686
,709
,599
,527
,156
,618
,1245
,295
,70
,231
,604
,610
,610
,605
,602
,576
,243
,133
,211
,582
,598
,606
,1178
,868
,248
,763
,531
,611
,606
,591
,616
,1276
,610
,622
,659
,668
,631
,688
,704
,702
,647
,662
,715
,649
,635
,640
,622
,690
,705
,765
,763
,1586
,769
,1387
,744
,718
,1318
,674
,650
,428
,228
,388
,279
,327
,289
,386
,230
,642
,356
,928
,452
,178
,626
,92
,516
,592
,811
,1118
,1156
,488
,162
,722
,745
,710
,712
,757
,1494
,641
,513
,290
,699
,538
,746
,192
,480
,129
,514
,40
,770
,706
,736
,781
,776
,769
,743
,724
,710
,717
,716
,690
,674
,687
,727
,742
,704
,680
,713
,729
,721
,678
,619
,600
,543
,64
,629
,658
,690
,699
,674
,1508
,795
,1242
,248
,608
,69
,692
,697
,715
,659
,627
,639
,708
,754
,781
,685
,645
,681
,716
,675
,9167
,462
,589
,625
,631
,624
,608
,610
,625
,604
,605
,614
,617
,372
,2149
,620
,651
,712
,519
,146
,1333
,246
,446
,637
,656
,684
,706
,680
,663
,621
,5776
,1250
,583
,5497
,660
,665
,1351
,128
,22407
,689
,718
,2699
,657
,621
,609
,611
,636
,640
,603
,614
,624
,640
,650
,634
,623
,692
,713
,731
,682
,718
,698
,645
,669
,671
,639
,630
,644
,652
,657
,642
,643
,679
,2764
,745
,687
,666
,701
,708
,703
,649
,683
,705
,703
,672
,678
,723
,718
,685
,684
,740
,721
,660
,662
,667
,677
,646
,627
,649
,675
,686
,655
,660
,703
,739
,723
,501
,218
,692
,661
,1339
,658
,621
,632
,628
,601
,597
,614
,635
,618
,639
,686
,781
,781
,753
,783
,801
,769
,712
,730
,705
,652
,655
,642
,656
,639
,612
,639
,656
,650
,642
,668
,706
,692
,673
,712
,724
,679
,690
,662
,664
,619
,617
,641
,670
,675
,646
,687
,687
,696
,698
,678
,628
,631
,635
,657
,628
,642
,674
,626
,660
,685
,689
,676
,696
,739
,709
,708
,705
,683
,673
,667
,1227
,5996
,651
,627
,645
,659
,640
,633
,601
,590
,595
,602
,609
,614
,594
,589
,625
,642
,701
,702
,667
,676
,712
,712
,670
,639
,620
,626
,630
,636
,619
,591
,601
,615
,599
,1162
,609
,628
,1983
,650
,694
,711
,691
,646
,689
,694
,629
,12577
,673
,671
,698
,710
,719
,681
,697
,697
,675
,643
,607
,613
,636
,651
,638
,622
,664
,655
,684
,694
,687
,708
,650
,640
,637
,628
,605
,601
,32767
,17954
,6816
,662
,685
,684
,700
,1325
,671
,667
,653
,625
,634
,641
,635
,641
,621
,1211
,593
,591
,594
,609
,656
,676
,81
,1879
,102
,1245
,600
,721
,658
,644
,618
,644
,681
,635
,619
,638
,656
,621
,634
,651
,725
,660
,2167
,369
,220
,179
,590
,690
,278
,352
,643
,696
,657
,630
,666
,682
,653
,668
,676
,651
,642
,659
,666
,626
,656
,677
,705
,709
,675
,708
,719
,739
,705
,716
,692
,683
,625
,635
,663
,674
,643
,649
,701
,698
,657
,681
,679
,673
,661
,682
,668
,673
,648
,645
,621
,607
,626
,644
,662
,666
,638
,691
,704
,658
,684
,707
,728
,707
,650
,669
,686
,694
,660
,654
,717
,750
,728
,744
,783
,760
,707
,720
,719
,677
,705
,708
,688
,632
,648
,662
,680
,636
,669
,707
,728
,693
,671
,612
,619
,606
,591
,602
,642
,643
,702
,702
,686
,688
,677
,665
,639
,615
,597
,598
,639
,662
,627
,776
,816
,862
,851
,854
,794
,839
,806
,810
,809
,797
,750
,721
,699
,689
,653
,628
,652
,664
,623
,619
,646
,686
,700
,654
,657
,643
,662
,679
,657
,650
,654
,686
,713
,696
,669
,609
,606
,610
,646
,683
,655
,667
,667
,682
,679
,667
,760
,726
,700
,632
,669
,658
,639
,607
,633
,616
,591
,601
,632
,631
,645
,639
,648
,674
,654
,676
,699
,655
,671
,700
,645
,624
,664
,649
,627
,607
,608
,612
,642
,640
,614
,600
,606
,613
,596
,607
,600
,619
,636
,629
,642
,635
,582
,602
,603
,585
,585
,601
,614
,605
,597
,626
,620
,607
,629
,638
,626
,640
,604
,586
,602
,610
,587
,579
,600
,598
,591
,573
,603
,643
,682
,659
,634
,626
,662
,691
,697
,648
,630
,673
,717
,675
,622
,623
,640
,646
,615
,599
,622
,633
,655
,639
,616
,620
,667
,664
,622
,618
,662
,679
,624
,613
,635
,638
,644
,622
,595
,615
,643
,618
,597
,631
,636
,642
,597
,615
,629
,648
,648
,625
,612
,632
,652
,675
,622
,615
,650
,674
,652
,621
,608
,626
,633
,615
,599
,605
,662
,653
,621
,601
,610
,645
,628
,599
,597
,613
,625
,637
,617
,609
,680
,667
,627
,606
,612
,655
,667
,614
,597
,618
,660
,631
,608
,595
,624
,615
,586
,626
,649
,607
,602
,661
,684
,619
,613
,657
,677
,620
,638
,615
,646
,655
,623
,618
,635
,618
,589
,600
,605
,607
,612
,596
,586
,568
,558
,557
,566
,591
,562
,546
,572
,588
,558
,561
,561
,585
,610
,568
,582
,609
,633
,581
,620
,651
,602
,593
,621
,618
,585
,609
,635
,586
,588
,622
,611
,582
,592
,610
,588
,572
,588
,612
,593
,567
,576
,584
,592
,568
,589
,614
,578
,567
,590
,597
,581
,576
,613
,598
,574
,580
,599
,598
,575
,587
,598
,596
,580
,583
,608
,581
,584
,591
,608
,577
,570
,589
,599
,566
,561
,570
,594
,592
,572
,568
,583
,607
,620
,577
,578
,622
,642
,592
,585
,608
,638
,593
,580
,602
,611
,576
,575
,584
,595
,565
,562
,575
,587
,603
,576
,578
,615
,625
,585
,580
,597
,606
,606
,570
,573
,593
,607
,575
,566
,577
,597
,575
,563
,576
,596
,586
,570
,569
,579
,602
,604
,573
,572
,593
,608
,571
,570
,580
,593
,564
,567
,583
,570
,549
,555
,563
,551
,572
,590
,657
,616
,588
,625
,645
,594
,599
,625
,613
,579
,594
,616
,583
,572
,578
,596
,591
,576
,565
,567
,575
,598
,608
,619
,593
,586
,622
,628
,589
,579
,599
,601
,568
,579
,598
,572
,564
,588
,594
,566
,571
,587
,593
,573
,580
,603
,605
,571
,585
,602
,595
,571
,573
,588
,590
,568
,566
,575
,572
,566
,568
,572
,561
,562
,583
,578
,562
,562
,589
,572
,556
,555
,564
,559
,543
,541
,556
,572
,577
,547
,549
,562
,593
,609
,586
,569
,588
,609
,594
,566
,576
,592
,577
,556
,564
,581
,561
,552
,548
,560
,574
,599
,585
,565
,585
,616
,575
,565
,574
,580
,592
,558
,563
,574
,602
,565
,568
,587
,610
,574
,576
,610
,621
,579
,576
,587
,621
,629
,589
,581
,617
,619
,581
,575
,593
,611
,589
,573
,584
,615
,607
,572
,583
,615
,586
,575
,600
,595
,601
,562
,564
,580
,564
,573
,546
,562
,570
,559
,546
,536
,536
,549
,575
,562
,542
,556
,605
,621
,589
,573
,587
,615
,615
,591
,580
,607
,627
,587
,577
,591
,628
,598
,575
,566
,568
,573
,592
,581
,561
,569
,590
,587
,561
,570
,570
,595
,569
,556
,566
,574
,560
,552
,562
,584
,606
,569
,566
,577
,598
,574
,568
,585
,595
,571
,558
,577
,583
,576
,560
,557
,562
,584
,580
,566
,561
,563
,579
,584
,560
,557
,552
,552
,557
,545
,540
,565
,565
,544
,535
,543
,560
,572
,558
,545
,561
,577
,585
,551
,550
,558
,567
,574
,547
,548
,564
,575
,543
,544
,563
,564
,543
,546
,565
,589
,558
,550
,562
,590
,607
,569
,571
,577
,621
,620
,572
,570
,599
,616
,575
,566
,590
,595
,566
,556
,575
,585
,567
,555
,568
,590
,585
,568
,576
,611
,595
,575
,580
,609
,602
,566
,570
,571
,588
,571
,559
,559
,583
,592
,566
,568
,596
,603
,568
,562
,578
,588
,576
,558
,556
,570
,589
,572
,555
,565
,578
,576
,551
,558
,568
,576
,562
,549
,563
,576
,574
,553
,551
,561
,589
,589
,553
,560
,592
,596
,562
,563
,579
,591
,569
,562
,577
,590
,589
,560
,565
,577
,603
,580
,572
,579
,614
,596
,577
,571
,591
,598
,570
,562
,570
,578
,586
,563
,565
,589
,603
,581
,572
,606
,611
,583
,577
,618
,608
,577
,589
,620
,591
,574
,582
,611
,616
,575
,576
,586
,601
,594
,573
,565
,574
,586
,563
,556
,567
,584
,566
,557
,560
,591
,571
,555
,562
,577
,564
,554
,551
,562
,564
,537
,536
,542
,554
,542
,535
,534
,554
,559
,538
,538
,552
,553
,542
,538
,535
,545
,565
,568
,549
,538
,543
,549
,560
,541
,539
,547
,553
,551
,537
,534
,546
,564
,546
,542
,539
,566
,575
,557
,551
,550
,569
,571
,554
,550
,562
,579
,577
,555
,557
,565
,587
,573
,554
,555
,573
,581
,557
,554
,568
,582
,562
,553
,566
,571
,554
,548
,556
,576
,581
,556
,556
,583
,587
,559
,550
,567
,578
,557
,548
,553
,558
,551
,542
,537
,530
,539
,560
,551
,538
,542
,557
,561
,544
,546
,576
,585
,558
,555
,572
,616
,583
,571
,578
,619
,589
,574
,584
,606
,609
,572
,569
,589
,591
,578
,565
,582
,603
,580
,565
,577
,604
,583
,564
,577
,606
,582
,570
,575
,600
,576
,564
,575
,595
,597
,569
,570
,588
,615
,580
,575
,598
,626
,581
,575
,605
,612
,576
,568
,583
,588
,576
,559
,570
,588
,576
,563
,563
,597
,602
,570
,566
,599
,584
,563
,571
,581
,570
,554
,553
,577
,568
,549
,550
,560
,570
,554
,548
,568
,559
,549
,553
,572
,584
,558
,559
,572
,568
,564
,549
,540
,540
,561
,573
,546
,540
,552
,566
,563
,542
,545
,556
,566
,546
,547
,548
,576
,564
,555
,558
,580
,593
,566
,560
,572
,596
,573
