0.009816667	595
0.019716667	589
0.02955	594
0.039816667	590
0.0504	616
0.062266667	635
0.074783333	712
0.086983333	751
0.0996	732
0.1119	757
0.123966667	738
0.1354	724
0.146533333	686
0.157633333	668
0.16875	666
0.1799	667
0.190733333	669
0.2013	650
0.2118	634
0.22235	630
0.233066667	633
0.243666667	643
0.254733333	636
0.266366667	664
0.2792	698
0.291616667	770
0.30345	745
0.315433333	710
0.327066667	719
0.338583333	698
0.349733333	691
0.3605	669
0.371333333	646
0.382233333	650
0.393616667	654
0.405133333	683
0.416466667	691
0.427966667	680
0.4395	690
0.4515	692
0.463	720
0.474133333	690
0.48515	668
0.496383333	661
0.507883333	674
0.518833333	690
0.529766667	657
0.5407	656
0.5518	656
0.5631	666
0.573933333	678
0.584966667	650
0.596216667	662
0.60805	675
0.620383333	710
0.6323	740
0.6444	715
0.6565	726
0.668583333	726
0.679916667	725
0.691083333	680
0.701983333	670
0.712733333	654
0.723616667	645
0.734266667	653
0.745033333	639
0.75585	646
0.767066667	649
0.7786	673
0.789916667	692
0.801916667	679
0.814266667	720
0.826816667	741
0.838533333	753
0.850116667	703
0.861416667	695
0.87285	678
0.884066667	686
0.894966667	673
0.906	654
0.917316667	662
0.928966667	679
0.940583333	699
0.951733333	697
0.963016667	669
0.97425	677
0.985483333	674
0.9964	674
1.00725	655
1.01805	651
1.029216667	648
1.040683333	670
1.051883333	688
1.063433333	672
1.0749	693
1.086583333	688
1.098133333	701
1.109183333	693
1.1204	663
1.13165	673
1.143066667	675
1.1543	685
1.165366667	674
1.176516667	664
1.187516667	669
1.198366667	660
1.20895	651
1.219533333	635
1.230166667	635
1.240983333	638
1.252033333	649
1.262933333	663
1.273733333	654
1.284766667	648
1.296	662
1.307366667	674
1.318533333	682
1.329433333	670
1.340266667	654
1.35105	650
1.361783333	647
1.372466667	644
1.382966667	641
1.3934	630
1.40385	626
1.414383333	627
1.425066667	632
1.435883333	641
1.446333333	649
1.457	627
1.467633333	640
1.4784	638
1.4892	646
1.499583333	648
1.510083333	623
1.520583333	630
1.531333333	630
1.542416667	645
1.553166667	665
1.564066667	645
1.57505	654
1.586233333	659
1.597266667	671
1.608033333	662
1.61885	646
1.629666667	649
1.640516667	649
1.651716667	651
1.663233333	672
1.674283333	691
1.68545	663
1.696683333	670
1.708133333	674
1.719583333	687
1.730566667	687
1.741416667	659
1.752366667	651
1.763616667	657
1.7755	675
1.78755	713
1.798916667	723
1.81025	682
1.821466667	680
1.8328	673
1.843966667	680
1.85485	670
1.86575	653
1.876583333	654
1.887333333	650
1.897733333	645
1.9079	624
1.9181	610
1.92825	612
1.938566667	609
1.948983333	619
1.959366667	625
1.9701	623
1.981233333	644
1.992683333	668
2.00445	687
2.015616667	706
2.02645	670
2.037083333	650
2.04745	638
2.057683333	622
2.067833333	614
2.077966667	609
2.08815	608
2.098533333	611
2.10935	623
2.120483333	649
2.131633333	668
2.142466667	669
2.153283333	650
2.1643	649
2.175366667	661
2.186466667	664
2.197283333	666
2.207866667	649
2.218383333	635
2.228883333	631
2.2396	630
2.250333333	643
2.260833333	644
2.271516667	630
2.28225	641
2.2933	644
2.30455	663
2.315683333	675
2.326283333	668
2.336683333	636
2.347016667	624
2.35735	620
2.367616667	620
2.377783333	616
2.387783333	610
2.39755	600
2.407433333	586
2.41765	593
2.42865	613
2.440916667	660
2.45325	736
2.465183333	740
2.476283333	716
2.487116667	666
2.497683333	650
2.508133333	634
2.5184	627
2.528516667	616
2.538633333	607
2.548916667	607
2.559783333	617
2.571116667	652
2.582083333	680
2.592883333	658
2.60365	648
2.614566667	646
2.625766667	655
2.636833333	672
2.647816667	664
2.65885	659
2.669916667	662
2.6806	664
2.6911	641
2.701616667	630
2.712	631
2.722583333	623
2.7335	635
2.74435	655
2.755316667	651
2.766416667	658
2.777683333	666
2.78895	676
2.800233333	676
2.810916667	677
2.821533333	641
2.832183333	637
2.842883333	639
2.853766667	642
2.864516667	653
2.875116667	645
2.88585	636
2.89665	644
2.9078	648
2.918966667	669
2.93015	670
2.94155	671
2.9532	684
2.965166667	699
2.976383333	718
2.987383333	673
2.9982	660
3.008783333	649
3.0193	635
3.029566667	631
3.039833333	616
3.05005	616
3.060433333	613
3.07125	623
3.082333333	649
3.0936	665
3.104816667	676
3.116	673
3.127133333	671
3.137933333	668
3.148633333	648
3.15935	642
3.170216667	643
3.18115	652
3.1919	656
3.202333333	645
3.2127	626
3.22295	622
3.233116667	615
3.243333333	610
3.253466667	613
3.263583333	608
3.273733333	607
3.284083333	609
3.294433333	621
3.304633333	621
3.31485	612
3.325333333	613
3.336266667	629
3.347416667	656
3.358866667	669
3.369966667	687
3.380883333	666
3.391783333	655
3.402766667	654
3.413666667	659
3.424316667	654
3.434866667	639
3.445533333	633
3.456333333	640
3.4676	648
3.479133333	676
3.49015	692
3.50125	661
3.51235	666
3.52335	666
3.534116667	660
3.54475	646
3.555283333	638
3.565933333	632
3.576816667	639
3.5877	653
3.598333333	653
3.60885	638
3.619333333	631
3.62975	629
3.6402	625
3.650783333	627
3.6615	635
3.672183333	643
3.68285	641
3.693633333	640
3.704383333	647
3.7152	645
3.7257	649
