0.015333333	966
0.03105	920
0.0476	943
0.062566667	993
0.077516667	898
0.092883333	897
0.107116667	922
0.121983333	854
0.136	892
0.151233333	841
0.1661	914
0.1828	892
0.200033333	1002
0.215583333	1034
0.2315	933
0.248583333	955
0.2645	1025
0.27995	955
0.295416667	927
0.30965	928
0.32345	854
0.33785	828
0.351966667	864
0.366333333	847
0.382483333	862
0.399116667	969
0.41555	998
0.432816667	986
0.448116667	1036
0.46405	918
0.478566667	956
0.4932	871
0.5077	878
0.522933333	870
0.5378	914
0.55325	892
0.568683333	927
0.584066667	926
0.59835	923
0.61255	857
0.627216667	852
0.640566667	880
0.654383333	801
0.668916667	829
0.682716667	872
0.69605	828
0.70905	800
0.721933333	780
0.736566667	773
0.752683333	878
0.768216667	967
0.7844	932
0.8004	971
0.815883333	960
0.831516667	929
0.8465	938
0.861033333	899
0.876066667	872
0.89065	902
0.905583333	875
0.919933333	896
0.9336	861
0.947266667	820
0.9607	820
0.9746	806
0.98865	834
1.00225	843
1.016933333	816
1.031933333	881
1.046116667	900
1.061233333	851
1.07605	907
1.091016667	889
1.10625	898
1.12045	914
1.135016667	852
1.1499	874
1.164516667	893
1.1801	877
1.195583333	935
1.2109	929
1.22605	919
1.240333333	909
1.254683333	857
1.268416667	861
1.283366667	824
1.299516667	897
1.31415	969
1.329633333	878
1.34535	929
1.360483333	943
1.376366667	908
1.391633333	953
1.405816667	916
1.419883333	851
1.433766667	844
1.448283333	833
1.463216667	871
1.479166667	896
1.494716667	957
1.510216667	933
1.513466667	930
1.515533333	0
1.525183333	0
1.540216667	0
1.55475	902
1.568666667	872
1.582483333	835
1.59625	829
1.609966667	826
1.622916667	823
1.635616667	777
1.64875	762
1.661366667	788
1.673583333	757
1.6865	733
1.699233333	775
1.712116667	764
1.726883333	773
1.741266667	886
1.75705	863
1.774366667	947
1.7903	1039
1.807216667	956
1.8247	1015
1.84145	1049
1.858783333	1005
1.87645	1040
1.892783333	1060
1.909433333	980
1.925983333	999
1.940916667	993
1.954566667	896
1.968233333	819
1.984066667	820
2.003033333	950
2.021166667	1138
2.037933333	1088
2.0543	1006
2.0692	982
2.084016667	894
2.098916667	889
2.112783333	894
2.125916667	832
2.13965	788
2.154216667	824
2.169433333	874
2.184066667	913
2.199266667	878
2.215216667	912
2.230083333	957
2.2452	892
2.26105	907
2.277333333	951
2.292616667	977
2.30815	917
2.32485	932
2.342216667	1002
2.358916667	1042
2.376333333	1002
2.393633333	1045
2.410133333	1038
2.427183333	990
2.443716667	1023
2.45945	992
2.475783333	944
2.491183333	980
2.506933333	924
2.5245	945
2.541833333	1054
