Time,BtoB
,6000
,1470
,4840
,3480
,2330
,1590
,3000
,1350
,1620
,1840
,2120
,2380
,3290
,1520
,2600
,3850
,3960
,3770
,8270
,2870
,4550
,4190
,3700
,4920
,2820
,1710
,1290
,2530
,2330
,3360
,2160
,2420
,7170
,2220
,1440
,4750
,3760
,2090
,1560
,2880
,2480
,1640
,4090
,1320
,4340
,2100
,3050
,3830
,6950
,2970
,3610
,3750
,3610
,3330
,3070
,1780
,2800
,4300
,4000
,3730
,3790
,3210
,4950
,4880
,3290
,4410
,3390
,2890
,3640
,4220
,3640
,3680
,3560
,3640
,4760
,2890
,4010
,3860
,4050
,3290
,2820
,2430
,3110
,2250
,3480
,5160
,4050
,4720
,4010
,2800
,2530
,2120
,3640
,4590
,3900
,2170
,8510
,4520
,4230
,4370
,4400
,3590
,5060
,3670
,5970
,2660
,4430
,3160
,1450
,1140
,3200
,3480
,1800
,3890
,1240
,2690
,4200
,3660
,3210
,4210
,4780
,2830
,4720
,4040
,3540
,3970
,6770
,4130
,6320
,3150
,3910
,3670
,3810
,1300
,1700
,4360
,3510
,4650
,3780
,3390
,3840
,3670
,6390
,3600
,2560
,1530
,3050
,4430
,3390
,1550
,3510
,4640
,3870
,1850
,1670
,1660
,1330
,1810
,2880
,4040
,1590
,2840
,4770
,1400
,1920
,1860
,2750
,1850
,2860
,2780
,1750
,2090
,2770
,2390
,2430
,710
,1820
,2730
,3160
,1690
,2840
,3150
,1720
,1390
,1980
,2780
,3010
,2220
,1130
,1610
,2000
,1140
,1780
,1810
,1130
,1920
,2650
,2220
,2490
,3160
,2810
,3080
,2390
,940
,1830
,3070
,1830
,2760
,2330
,1210
,1440
,2270
,4130
,1590
,2270
,2900
,2850
,2010
,2110
,2280
,1980
,1480
,1890
,1630
,1690
,2120
,1400
,2260
,1750
,2180
,2210
,2120
,1700
,1860
,2160
,2100
,1870
,2060
,2040
,2250
,2980
,2460
,2160
,2220
,2370
,2400
,2090
,2960
,2110
,2220
,2340
,1710
,1920
,3520
,2060
,1880
,2370
,2690
,2200
,3070
,1960
,2030
,2330
,2290
,1790
,1810
,3530
,2850
,2080
,2170
,2310
,2820
,2990
,1650
,1830
,1640
,2070
,1670
,2460
,2380
,2190
,2430
,3710
,3400
,2570
,2350
,2180
,1770
,2000
,2440
,2680
,2360
,1690
,1970
,1830
,2260
,2680
,2690
,1880
,2420
,1920
,2290
,3000
,2230
,2500
,1610
,2820
,2170
,1980
,2160
,1910
,1900
,1860
,2200
,1760
,2220
,3740
,1950
,2400
,1970
,2060
,2050
,1850
,2470
,2810
,2090
,1700
,2220
,1450
,2440
,2360
,2140
,2200
,1900
,1730
,2170
,2370
,1950
,1960
,1940
,1980
,1800
,2320
,1640
,1660
,1660
,2410
,2480
,2420
,1730
,2050
,2030
,1920
,1970
,1640
,1870
,2000
,2200
,2380
,1580
,1730
,2370
,1580
,1710
,2320
,2520
,1950
,1970
,2010
,2270
,1570
,2150
,1790
,2180
,1840
,1760
,2360
,2360
,1830
,2200
,2140
,1910
,1900
,1710
,2140
,2020
,1670
,3230
,1580
,2110
,2110
,1810
,1890
,1990
,2130
,2000
,1510
,2180
,2570
,1680
,1910
,1960
,3270
,1640
,1840
,1680
,1590
,4210
,2400
,4140
,2080
,2610
,2330
,2000
,3770
,2270
,1800
,1920
,2320
,2350
,1410
,1640
,1960
,1740
,1790
,1940
,1790
,2090
,2000
,2130
,1740
,1900
,1760
,2410
,1990
,1710
,2180
,1920
,1940
,1410
,1490
,1890
,2370
,2090
,2020
,2560
,2230
,2420
,2210
,2430
