Time,Vertical,Lateral,Sagittal
01/10/2019 14:23:53.641,1971,2053,2047
01/10/2019 14:23:53.651,1972,2052,2047
01/10/2019 14:23:53.661,1972,2053,2047
01/10/2019 14:23:53.671,1969,2053,2046
01/10/2019 14:23:53.681,1969,2052,2050
01/10/2019 14:23:53.691,1968,2051,2050
01/10/2019 14:23:53.701,1967,2050,2049
01/10/2019 14:23:53.711,1967,2050,2050
01/10/2019 14:23:53.721,1966,2050,2053
01/10/2019 14:23:53.731,1965,2051,2056
01/10/2019 14:23:53.741,1965,2049,2058
01/10/2019 14:23:53.751,1965,2050,2055
01/10/2019 14:23:53.761,1965,2049,2052
01/10/2019 14:23:53.771,1962,2049,2051
01/10/2019 14:23:53.781,1960,2050,2051
01/10/2019 14:23:53.791,1960,2050,2052
01/10/2019 14:23:53.801,1961,2050,2053
01/10/2019 14:23:53.811,1962,2050,2053
01/10/2019 14:23:53.821,1962,2051,2054
01/10/2019 14:23:53.831,1963,2049,2056
01/10/2019 14:23:53.841,1963,2049,2057
01/10/2019 14:23:53.851,1965,2049,2058
01/10/2019 14:23:53.861,1966,2049,2061
01/10/2019 14:23:53.871,1967,2049,2061
01/10/2019 14:23:53.881,1967,2049,2061
01/10/2019 14:23:53.891,1968,2049,2061
01/10/2019 14:23:53.901,1967,2049,2060
01/10/2019 14:23:53.911,1967,2049,2060
01/10/2019 14:23:53.921,1968,2048,2061
01/10/2019 14:23:53.931,1968,2049,2059
01/10/2019 14:23:53.941,1967,2048,2057
01/10/2019 14:23:53.951,1967,2049,2055
01/10/2019 14:23:53.961,1966,2049,2053
01/10/2019 14:23:53.971,1965,2048,2054
01/10/2019 14:23:53.981,1965,2049,2053
01/10/2019 14:23:53.991,1965,2048,2051
01/10/2019 14:23:54.001,1966,2049,2054
01/10/2019 14:23:54.011,1966,2048,2057
01/10/2019 14:23:54.021,1966,2049,2057
01/10/2019 14:23:54.031,1965,2049,2057
01/10/2019 14:23:54.041,1966,2048,2060
01/10/2019 14:23:54.051,1964,2047,2060
01/10/2019 14:23:54.061,1962,2048,2059
01/10/2019 14:23:54.071,1962,2049,2058
01/10/2019 14:23:54.081,1964,2049,2058
01/10/2019 14:23:54.091,1965,2049,2059
01/10/2019 14:23:54.101,1965,2049,2059
01/10/2019 14:23:54.111,1967,2049,2058
01/10/2019 14:23:54.121,1967,2048,2058
01/10/2019 14:23:54.131,1967,2048,2060
01/10/2019 14:23:54.141,1968,2049,2061
01/10/2019 14:23:54.151,1966,2047,2058
01/10/2019 14:23:54.161,1967,2047,2058
01/10/2019 14:23:54.171,1966,2045,2058
01/10/2019 14:23:54.181,1966,2046,2059
01/10/2019 14:23:54.191,1965,2048,2057
01/10/2019 14:23:54.201,1965,2048,2058
01/10/2019 14:23:54.211,1965,2049,2058
01/10/2019 14:23:54.221,1966,2049,2060
01/10/2019 14:23:54.231,1966,2049,2059
01/10/2019 14:23:54.241,1966,2049,2058
01/10/2019 14:23:54.251,1966,2049,2058
01/10/2019 14:23:54.261,1966,2048,2059
01/10/2019 14:23:54.271,1966,2049,2061
01/10/2019 14:23:54.281,1966,2049,2061
01/10/2019 14:23:54.291,1966,2048,2060
01/10/2019 14:23:54.301,1966,2049,2062
01/10/2019 14:23:54.311,1966,2048,2063
01/10/2019 14:23:54.321,1966,2049,2062
01/10/2019 14:23:54.331,1966,2049,2062
01/10/2019 14:23:54.341,1965,2048,2062
01/10/2019 14:23:54.351,1966,2048,2059
01/10/2019 14:23:54.361,1963,2049,2058
01/10/2019 14:23:54.371,1962,2048,2057
01/10/2019 14:23:54.381,1959,2049,2059
01/10/2019 14:23:54.391,1956,2050,2058
01/10/2019 14:23:54.401,1955,2051,2058
01/10/2019 14:23:54.411,1954,2051,2059
01/10/2019 14:23:54.421,1953,2050,2059
01/10/2019 14:23:54.431,1953,2050,2061
01/10/2019 14:23:54.441,1953,2048,2062
01/10/2019 14:23:54.451,1952,2048,2062
01/10/2019 14:23:54.461,1954,2051,2062
01/10/2019 14:23:54.471,1959,2049,2063
01/10/2019 14:23:54.481,1961,2049,2060
01/10/2019 14:23:54.491,1962,2048,2061
01/10/2019 14:23:54.501,1963,2049,2055
01/10/2019 14:23:54.511,1965,2049,2052
01/10/2019 14:23:54.521,1963,2050,2050
01/10/2019 14:23:54.531,1965,2050,2049
01/10/2019 14:23:54.541,1965,2050,2048
01/10/2019 14:23:54.551,1966,2050,2047
01/10/2019 14:23:54.561,1967,2053,2047
01/10/2019 14:23:54.571,1967,2054,2046
01/10/2019 14:23:54.581,1967,2055,2047
01/10/2019 14:23:54.591,1967,2058,2044
01/10/2019 14:23:54.601,1967,2058,2041
01/10/2019 14:23:54.611,1967,2061,2037
01/10/2019 14:23:54.621,1970,2060,2035
01/10/2019 14:23:54.631,1969,2061,2034
01/10/2019 14:23:54.641,1970,2062,2036
01/10/2019 14:23:54.651,1969,2061,2036
01/10/2019 14:23:54.661,1969,2060,2038
01/10/2019 14:23:54.671,1968,2060,2041
01/10/2019 14:23:54.681,1966,2059,2043
01/10/2019 14:23:54.691,1965,2057,2044
01/10/2019 14:23:54.701,1964,2055,2046
01/10/2019 14:23:54.711,1962,2054,2047
01/10/2019 14:23:54.721,1958,2057,2049
01/10/2019 14:23:54.731,1957,2057,2051
01/10/2019 14:23:54.741,1957,2057,2052
01/10/2019 14:23:54.751,1959,2056,2054
01/10/2019 14:23:54.761,1961,2053,2054
01/10/2019 14:23:54.771,1964,2053,2056
01/10/2019 14:23:54.781,1965,2051,2058
01/10/2019 14:23:54.791,1966,2054,2058
01/10/2019 14:23:54.801,1968,2054,2060
01/10/2019 14:23:54.811,1970,2054,2059
01/10/2019 14:23:54.821,1968,2055,2059
01/10/2019 14:23:54.831,1971,2056,2058
01/10/2019 14:23:54.841,1973,2058,2060
01/10/2019 14:23:54.851,1973,2061,2061
01/10/2019 14:23:54.861,1973,2062,2058
01/10/2019 14:23:54.871,1972,2063,2059
01/10/2019 14:23:54.881,1971,2063,2059
01/10/2019 14:23:54.891,1971,2063,2057
01/10/2019 14:23:54.901,1971,2062,2055
01/10/2019 14:23:54.911,1972,2059,2055
01/10/2019 14:23:54.921,1969,2060,2052
01/10/2019 14:23:54.931,1969,2058,2051
01/10/2019 14:23:54.941,1969,2059,2050
01/10/2019 14:23:54.951,1969,2058,2051
01/10/2019 14:23:54.961,1967,2058,2050
01/10/2019 14:23:54.971,1969,2055,2049
01/10/2019 14:23:54.981,1971,2057,2048
01/10/2019 14:23:54.991,1969,2057,2049
01/10/2019 14:23:55.001,1967,2057,2049
01/10/2019 14:23:55.011,1965,2054,2048
01/10/2019 14:23:55.021,1965,2054,2048
01/10/2019 14:23:55.031,1966,2053,2048
01/10/2019 14:23:55.041,1968,2054,2048
01/10/2019 14:23:55.051,1967,2055,2050
01/10/2019 14:23:55.061,1963,2057,2052
01/10/2019 14:23:55.071,1959,2057,2055
01/10/2019 14:23:55.081,1955,2058,2055
01/10/2019 14:23:55.091,1953,2058,2054
01/10/2019 14:23:55.101,1950,2058,2056
01/10/2019 14:23:55.111,1946,2058,2051
01/10/2019 14:23:55.121,1944,2056,2049
01/10/2019 14:23:55.131,1946,2055,2045
01/10/2019 14:23:55.141,1950,2054,2043
01/10/2019 14:23:55.151,1955,2057,2042
01/10/2019 14:23:55.161,1960,2059,2045
01/10/2019 14:23:55.171,1960,2059,2045
01/10/2019 14:23:55.181,1962,2056,2044
01/10/2019 14:23:55.191,1963,2057,2046
01/10/2019 14:23:55.201,1966,2055,2048
01/10/2019 14:23:55.211,1966,2055,2048
01/10/2019 14:23:55.221,1965,2052,2048
01/10/2019 14:23:55.231,1968,2052,2047
01/10/2019 14:23:55.241,1972,2053,2046
01/10/2019 14:23:55.251,1972,2053,2046
01/10/2019 14:23:55.261,1971,2050,2047
01/10/2019 14:23:55.271,1973,2052,2045
01/10/2019 14:23:55.281,1975,2051,2046
01/10/2019 14:23:55.291,1973,2051,2046
01/10/2019 14:23:55.301,1972,2051,2045
01/10/2019 14:23:55.311,1969,2050,2045
01/10/2019 14:23:55.321,1968,2051,2044
01/10/2019 14:23:55.331,1965,2051,2044
01/10/2019 14:23:55.341,1963,2052,2043
01/10/2019 14:23:55.351,1965,2051,2043
01/10/2019 14:23:55.361,1963,2050,2043
01/10/2019 14:23:55.371,1962,2053,2043
01/10/2019 14:23:55.381,1960,2052,2044
01/10/2019 14:23:55.391,1958,2052,2046
01/10/2019 14:23:55.401,1959,2053,2047
01/10/2019 14:23:55.411,1960,2054,2049
01/10/2019 14:23:55.421,1962,2053,2050
01/10/2019 14:23:55.431,1963,2053,2050
01/10/2019 14:23:55.441,1964,2053,2052
01/10/2019 14:23:55.451,1964,2051,2050
01/10/2019 14:23:55.461,1965,2050,2051
01/10/2019 14:23:55.471,1966,2050,2049
01/10/2019 14:23:55.481,1966,2049,2049
01/10/2019 14:23:55.491,1966,2048,2048
01/10/2019 14:23:55.501,1966,2046,2048
01/10/2019 14:23:55.511,1966,2047,2047
01/10/2019 14:23:55.521,1966,2047,2047
01/10/2019 14:23:55.531,1966,2048,2046
01/10/2019 14:23:55.541,1966,2046,2046
01/10/2019 14:23:55.551,1966,2047,2046
01/10/2019 14:23:55.561,1966,2046,2046
01/10/2019 14:23:55.571,1966,2046,2045
01/10/2019 14:23:55.581,1965,2045,2046
01/10/2019 14:23:55.591,1965,2046,2048
01/10/2019 14:23:55.601,1965,2046,2048
01/10/2019 14:23:55.611,1965,2048,2048
01/10/2019 14:23:55.621,1964,2048,2048
01/10/2019 14:23:55.631,1964,2049,2049
01/10/2019 14:23:55.641,1965,2049,2048
01/10/2019 14:23:55.651,1966,2048,2049
01/10/2019 14:23:55.661,1964,2047,2051
01/10/2019 14:23:55.671,1964,2047,2049
01/10/2019 14:23:55.681,1963,2046,2048
01/10/2019 14:23:55.691,1965,2048,2048
01/10/2019 14:23:55.701,1965,2049,2049
01/10/2019 14:23:55.711,1967,2048,2048
01/10/2019 14:23:55.721,1967,2049,2048
01/10/2019 14:23:55.731,1965,2049,2049
01/10/2019 14:23:55.741,1965,2049,2049
01/10/2019 14:23:55.751,1965,2051,2048
01/10/2019 14:23:55.761,1962,2052,2048
01/10/2019 14:23:55.771,1962,2055,2048
01/10/2019 14:23:55.781,1960,2055,2048
01/10/2019 14:23:55.791,1959,2058,2048
01/10/2019 14:23:55.801,1959,2059,2048
01/10/2019 14:23:55.811,1960,2060,2048
01/10/2019 14:23:55.821,1961,2060,2048
01/10/2019 14:23:55.831,1963,2060,2049
01/10/2019 14:23:55.841,1963,2060,2048
01/10/2019 14:23:55.851,1965,2062,2048
01/10/2019 14:23:55.861,1964,2063,2049
01/10/2019 14:23:55.871,1964,2060,2048
01/10/2019 14:23:55.881,1966,2058,2047
01/10/2019 14:23:55.891,1967,2058,2047
01/10/2019 14:23:55.901,1967,2058,2045
01/10/2019 14:23:55.911,1967,2061,2044
01/10/2019 14:23:55.921,1966,2062,2046
01/10/2019 14:23:55.931,1966,2063,2046
01/10/2019 14:23:55.941,1966,2064,2047
01/10/2019 14:23:55.951,1964,2065,2044
01/10/2019 14:23:55.961,1962,2063,2045
01/10/2019 14:23:55.971,1962,2061,2044
01/10/2019 14:23:55.981,1963,2057,2047
01/10/2019 14:23:55.991,1963,2059,2047
01/10/2019 14:23:56.001,1965,2061,2047
01/10/2019 14:23:56.011,1963,2061,2048
01/10/2019 14:23:56.021,1964,2062,2048
01/10/2019 14:23:56.031,1964,2063,2048
01/10/2019 14:23:56.041,1961,2064,2048
01/10/2019 14:23:56.051,1964,2065,2048
01/10/2019 14:23:56.061,1963,2065,2049
01/10/2019 14:23:56.071,1965,2065,2048
01/10/2019 14:23:56.081,1966,2065,2048
01/10/2019 14:23:56.091,1966,2065,2049
01/10/2019 14:23:56.101,1967,2065,2049
01/10/2019 14:23:56.111,1967,2065,2049
01/10/2019 14:23:56.121,1965,2064,2049
01/10/2019 14:23:56.131,1965,2065,2049
01/10/2019 14:23:56.141,1964,2065,2047
01/10/2019 14:23:56.151,1964,2065,2046
01/10/2019 14:23:56.161,1965,2065,2047
01/10/2019 14:23:56.171,1967,2065,2047
01/10/2019 14:23:56.181,1968,2065,2047
01/10/2019 14:23:56.191,1967,2065,2047
01/10/2019 14:23:56.201,1967,2066,2047
01/10/2019 14:23:56.211,1968,2066,2047
01/10/2019 14:23:56.221,1968,2066,2047
01/10/2019 14:23:56.231,1967,2066,2048
01/10/2019 14:23:56.241,1970,2066,2049
01/10/2019 14:23:56.251,1968,2067,2050
01/10/2019 14:23:56.261,1967,2066,2050
01/10/2019 14:23:56.271,1968,2066,2053
01/10/2019 14:23:56.281,1968,2067,2051
01/10/2019 14:23:56.291,1967,2066,2051
01/10/2019 14:23:56.301,1967,2066,2054
01/10/2019 14:23:56.311,1968,2067,2054
01/10/2019 14:23:56.321,1967,2066,2053
01/10/2019 14:23:56.331,1966,2066,2052
01/10/2019 14:23:56.341,1964,2066,2052
01/10/2019 14:23:56.351,1965,2066,2054
01/10/2019 14:23:56.361,1966,2066,2052
01/10/2019 14:23:56.371,1966,2066,2051
01/10/2019 14:23:56.381,1965,2065,2049
01/10/2019 14:23:56.391,1968,2063,2049
01/10/2019 14:23:56.401,1966,2061,2048
01/10/2019 14:23:56.411,1967,2061,2047
01/10/2019 14:23:56.421,1968,2062,2047
01/10/2019 14:23:56.431,1967,2063,2047
01/10/2019 14:23:56.441,1967,2063,2046
01/10/2019 14:23:56.451,1967,2064,2046
01/10/2019 14:23:56.461,1966,2065,2045
01/10/2019 14:23:56.471,1966,2064,2044
01/10/2019 14:23:56.481,1965,2065,2043
01/10/2019 14:23:56.491,1966,2065,2044
01/10/2019 14:23:56.501,1966,2065,2044
01/10/2019 14:23:56.511,1966,2065,2045
01/10/2019 14:23:56.521,1967,2065,2046
01/10/2019 14:23:56.531,1967,2065,2047
01/10/2019 14:23:56.541,1967,2065,2048
01/10/2019 14:23:56.551,1966,2065,2048
01/10/2019 14:23:56.561,1966,2065,2048
01/10/2019 14:23:56.571,1966,2065,2048
01/10/2019 14:23:56.581,1966,2063,2048
01/10/2019 14:23:56.591,1967,2064,2047
01/10/2019 14:23:56.601,1967,2063,2047
01/10/2019 14:23:56.611,1967,2064,2046
01/10/2019 14:23:56.621,1968,2064,2047
01/10/2019 14:23:56.631,1967,2062,2047
01/10/2019 14:23:56.641,1967,2058,2047
01/10/2019 14:23:56.651,1966,2059,2046
01/10/2019 14:23:56.661,1965,2059,2047
01/10/2019 14:23:56.671,1966,2056,2047
01/10/2019 14:23:56.681,1966,2057,2047
01/10/2019 14:23:56.691,1966,2059,2046
01/10/2019 14:23:56.701,1966,2059,2047
01/10/2019 14:23:56.711,1966,2059,2050
01/10/2019 14:23:56.721,1963,2060,2053
01/10/2019 14:23:56.731,1964,2062,2052
01/10/2019 14:23:56.741,1963,2060,2054
01/10/2019 14:23:56.751,1965,2061,2053
01/10/2019 14:23:56.761,1966,2062,2053
01/10/2019 14:23:56.771,1966,2061,2053
01/10/2019 14:23:56.781,1966,2060,2051
01/10/2019 14:23:56.791,1966,2056,2051
01/10/2019 14:23:56.801,1966,2057,2050
01/10/2019 14:23:56.811,1966,2056,2050
01/10/2019 14:23:56.821,1966,2055,2050
01/10/2019 14:23:56.831,1966,2057,2051
01/10/2019 14:23:56.841,1966,2057,2050
01/10/2019 14:23:56.851,1965,2056,2051
01/10/2019 14:23:56.861,1965,2057,2050
01/10/2019 14:23:56.871,1966,2056,2050
01/10/2019 14:23:56.881,1965,2055,2049
01/10/2019 14:23:56.891,1964,2054,2048
01/10/2019 14:23:56.901,1964,2053,2048
01/10/2019 14:23:56.911,1963,2052,2048
01/10/2019 14:23:56.921,1965,2053,2048
01/10/2019 14:23:56.931,1966,2054,2048
01/10/2019 14:23:56.941,1965,2055,2049
01/10/2019 14:23:56.951,1964,2054,2048
01/10/2019 14:23:56.961,1965,2055,2049
01/10/2019 14:23:56.971,1966,2056,2048
01/10/2019 14:23:56.981,1965,2054,2049
01/10/2019 14:23:56.991,1964,2054,2051
01/10/2019 14:23:57.001,1965,2053,2052
01/10/2019 14:23:57.011,1964,2052,2051
01/10/2019 14:23:57.021,1962,2052,2052
01/10/2019 14:23:57.031,1963,2052,2053
01/10/2019 14:23:57.041,1964,2052,2051
01/10/2019 14:23:57.051,1963,2051,2049
01/10/2019 14:23:57.061,1962,2051,2049
01/10/2019 14:23:57.071,1964,2050,2049
01/10/2019 14:23:57.081,1963,2051,2051
01/10/2019 14:23:57.091,1963,2050,2051
01/10/2019 14:23:57.101,1962,2052,2051
01/10/2019 14:23:57.111,1964,2052,2052
01/10/2019 14:23:57.121,1964,2052,2051
01/10/2019 14:23:57.131,1964,2052,2051
01/10/2019 14:23:57.141,1964,2051,2049
01/10/2019 14:23:57.151,1965,2050,2050
01/10/2019 14:23:57.161,1965,2051,2052
01/10/2019 14:23:57.171,1965,2051,2051
01/10/2019 14:23:57.181,1965,2050,2049
01/10/2019 14:23:57.191,1966,2050,2048
01/10/2019 14:23:57.201,1966,2051,2051
01/10/2019 14:23:57.211,1965,2050,2050
01/10/2019 14:23:57.221,1964,2051,2052
01/10/2019 14:23:57.231,1965,2050,2052
01/10/2019 14:23:57.241,1966,2050,2051
01/10/2019 14:23:57.251,1965,2050,2052
01/10/2019 14:23:57.261,1965,2050,2050
01/10/2019 14:23:57.271,1966,2052,2049
01/10/2019 14:23:57.281,1966,2051,2048
01/10/2019 14:23:57.291,1966,2050,2049
01/10/2019 14:23:57.301,1966,2050,2050
01/10/2019 14:23:57.311,1964,2050,2051
01/10/2019 14:23:57.321,1965,2052,2050
01/10/2019 14:23:57.331,1966,2053,2050
01/10/2019 14:23:57.341,1966,2051,2051
01/10/2019 14:23:57.351,1966,2050,2051
01/10/2019 14:23:57.361,1965,2051,2052
01/10/2019 14:23:57.371,1965,2051,2052
01/10/2019 14:23:57.381,1965,2051,2051
01/10/2019 14:23:57.391,1964,2050,2051
01/10/2019 14:23:57.401,1965,2052,2052
01/10/2019 14:23:57.411,1965,2052,2052
01/10/2019 14:23:57.421,1965,2051,2050
01/10/2019 14:23:57.431,1965,2050,2049
01/10/2019 14:23:57.441,1965,2051,2051
01/10/2019 14:23:57.451,1965,2051,2051
01/10/2019 14:23:57.461,1965,2052,2052
01/10/2019 14:23:57.471,1966,2052,2051
01/10/2019 14:23:57.481,1965,2051,2053
01/10/2019 14:23:57.491,1965,2049,2052
01/10/2019 14:23:57.501,1966,2049,2051
01/10/2019 14:23:57.511,1965,2050,2052
01/10/2019 14:23:57.521,1965,2050,2050
01/10/2019 14:23:57.531,1965,2050,2049
01/10/2019 14:23:57.541,1964,2050,2049
01/10/2019 14:23:57.551,1965,2050,2049
01/10/2019 14:23:57.561,1966,2050,2049
01/10/2019 14:23:57.571,1966,2051,2050
01/10/2019 14:23:57.581,1966,2050,2051
01/10/2019 14:23:57.591,1965,2050,2051
01/10/2019 14:23:57.601,1965,2051,2051
01/10/2019 14:23:57.611,1965,2050,2050
01/10/2019 14:23:57.621,1963,2050,2051
01/10/2019 14:23:57.631,1965,2051,2052
01/10/2019 14:23:57.641,1966,2050,2052
01/10/2019 14:23:57.651,1965,2051,2051
01/10/2019 14:23:57.661,1966,2050,2052
01/10/2019 14:23:57.671,1966,2050,2050
01/10/2019 14:23:57.681,1966,2050,2052
01/10/2019 14:23:57.691,1966,2051,2050
01/10/2019 14:23:57.701,1966,2050,2052
01/10/2019 14:23:57.711,1964,2050,2051
01/10/2019 14:23:57.721,1965,2050,2050
01/10/2019 14:23:57.731,1965,2051,2050
01/10/2019 14:23:57.741,1965,2050,2049
01/10/2019 14:23:57.751,1966,2051,2049
01/10/2019 14:23:57.761,1965,2050,2048
01/10/2019 14:23:57.771,1966,2051,2049
01/10/2019 14:23:57.781,1966,2050,2048
01/10/2019 14:23:57.791,1965,2051,2048
01/10/2019 14:23:57.801,1966,2050,2049
01/10/2019 14:23:57.811,1965,2050,2052
01/10/2019 14:23:57.821,1966,2052,2051
01/10/2019 14:23:57.831,1965,2051,2050
01/10/2019 14:23:57.841,1965,2049,2052
01/10/2019 14:23:57.851,1966,2050,2052
01/10/2019 14:23:57.861,1965,2050,2050
01/10/2019 14:23:57.871,1966,2050,2051
01/10/2019 14:23:57.881,1964,2050,2051
01/10/2019 14:23:57.891,1965,2050,2053
01/10/2019 14:23:57.901,1966,2051,2051
01/10/2019 14:23:57.911,1966,2049,2051
01/10/2019 14:23:57.921,1966,2049,2051
01/10/2019 14:23:57.931,1966,2049,2052
01/10/2019 14:23:57.941,1966,2049,2051
01/10/2019 14:23:57.951,1966,2050,2051
01/10/2019 14:23:57.961,1965,2050,2050
01/10/2019 14:23:57.971,1965,2051,2050
01/10/2019 14:23:57.981,1966,2051,2050
01/10/2019 14:23:57.991,1966,2051,2049
01/10/2019 14:23:58.001,1966,2050,2050
01/10/2019 14:23:58.011,1964,2050,2052
01/10/2019 14:23:58.021,1964,2051,2052
01/10/2019 14:23:58.031,1964,2051,2055
01/10/2019 14:23:58.041,1965,2050,2053
01/10/2019 14:23:58.051,1963,2050,2052
01/10/2019 14:23:58.061,1963,2050,2050
01/10/2019 14:23:58.071,1965,2050,2050
01/10/2019 14:23:58.081,1964,2051,2049
01/10/2019 14:23:58.091,1964,2051,2050
01/10/2019 14:23:58.101,1965,2050,2053
01/10/2019 14:23:58.111,1965,2052,2053
01/10/2019 14:23:58.121,1966,2052,2051
01/10/2019 14:23:58.131,1965,2052,2052
01/10/2019 14:23:58.141,1966,2052,2050
01/10/2019 14:23:58.151,1966,2052,2053
01/10/2019 14:23:58.161,1965,2051,2052
01/10/2019 14:23:58.171,1964,2050,2051
01/10/2019 14:23:58.181,1964,2051,2050
01/10/2019 14:23:58.191,1963,2052,2050
01/10/2019 14:23:58.201,1964,2052,2049
01/10/2019 14:23:58.211,1964,2052,2052
01/10/2019 14:23:58.221,1965,2054,2050
01/10/2019 14:23:58.231,1965,2052,2050
01/10/2019 14:23:58.241,1966,2052,2049
01/10/2019 14:23:58.251,1966,2052,2051
01/10/2019 14:23:58.261,1966,2052,2051
01/10/2019 14:23:58.271,1967,2052,2052
01/10/2019 14:23:58.281,1966,2052,2054
01/10/2019 14:23:58.291,1966,2052,2051
01/10/2019 14:23:58.301,1966,2051,2050
01/10/2019 14:23:58.311,1966,2050,2051
01/10/2019 14:23:58.321,1965,2050,2051
01/10/2019 14:23:58.331,1965,2050,2050
01/10/2019 14:23:58.341,1965,2051,2050
01/10/2019 14:23:58.351,1966,2050,2049
01/10/2019 14:23:58.361,1965,2050,2053
01/10/2019 14:23:58.371,1966,2051,2054
01/10/2019 14:23:58.381,1967,2051,2052
01/10/2019 14:23:58.391,1967,2051,2053
01/10/2019 14:23:58.401,1966,2050,2053
01/10/2019 14:23:58.411,1966,2050,2051
01/10/2019 14:23:58.421,1966,2050,2051
01/10/2019 14:23:58.431,1966,2050,2050
01/10/2019 14:23:58.441,1967,2050,2049
01/10/2019 14:23:58.451,1967,2051,2051
01/10/2019 14:23:58.461,1967,2050,2050
01/10/2019 14:23:58.471,1967,2050,2052
01/10/2019 14:23:58.481,1967,2051,2051
01/10/2019 14:23:58.491,1964,2050,2050
01/10/2019 14:23:58.501,1965,2050,2050
01/10/2019 14:23:58.511,1964,2049,2049
01/10/2019 14:23:58.521,1965,2049,2049
01/10/2019 14:23:58.531,1965,2051,2049
01/10/2019 14:23:58.541,1966,2050,2052
01/10/2019 14:23:58.551,1966,2050,2054
01/10/2019 14:23:58.561,1966,2051,2052
01/10/2019 14:23:58.571,1965,2050,2051
01/10/2019 14:23:58.581,1966,2051,2049
01/10/2019 14:23:58.591,1966,2049,2051
01/10/2019 14:23:58.601,1965,2052,2050
01/10/2019 14:23:58.611,1965,2051,2051
01/10/2019 14:23:58.621,1965,2051,2050
01/10/2019 14:23:58.631,1965,2051,2049
01/10/2019 14:23:58.641,1966,2050,2049
01/10/2019 14:23:58.651,1967,2051,2051
01/10/2019 14:23:58.661,1967,2050,2053
01/10/2019 14:23:58.671,1968,2052,2052
01/10/2019 14:23:58.681,1965,2051,2052
01/10/2019 14:23:58.691,1966,2050,2051
01/10/2019 14:23:58.701,1966,2051,2051
01/10/2019 14:23:58.711,1966,2050,2051
01/10/2019 14:23:58.721,1966,2052,2051
01/10/2019 14:23:58.731,1966,2052,2051
01/10/2019 14:23:58.741,1964,2051,2050
01/10/2019 14:23:58.751,1964,2050,2050
01/10/2019 14:23:58.761,1964,2051,2051
01/10/2019 14:23:58.771,1965,2049,2049
01/10/2019 14:23:58.781,1966,2050,2050
01/10/2019 14:23:58.791,1964,2050,2052
01/10/2019 14:23:58.801,1964,2052,2051
01/10/2019 14:23:58.811,1964,2051,2049
01/10/2019 14:23:58.821,1964,2050,2050
01/10/2019 14:23:58.831,1964,2053,2050
01/10/2019 14:23:58.841,1963,2052,2051
01/10/2019 14:23:58.851,1965,2051,2052
01/10/2019 14:23:58.861,1966,2051,2051
01/10/2019 14:23:58.871,1966,2051,2053
01/10/2019 14:23:58.881,1965,2051,2051
01/10/2019 14:23:58.891,1966,2050,2052
01/10/2019 14:23:58.901,1966,2053,2053
01/10/2019 14:23:58.911,1966,2053,2053
01/10/2019 14:23:58.921,1966,2051,2053
01/10/2019 14:23:58.931,1966,2053,2052
01/10/2019 14:23:58.941,1963,2052,2053
01/10/2019 14:23:58.951,1964,2051,2054
01/10/2019 14:23:58.961,1964,2050,2053
01/10/2019 14:23:58.971,1965,2050,2052
01/10/2019 14:23:58.981,1966,2051,2050
01/10/2019 14:23:58.991,1965,2050,2052
01/10/2019 14:23:59.001,1965,2052,2051
01/10/2019 14:23:59.011,1966,2051,2052
01/10/2019 14:23:59.021,1965,2050,2051
01/10/2019 14:23:59.031,1966,2051,2053
01/10/2019 14:23:59.041,1965,2052,2051
01/10/2019 14:23:59.051,1965,2054,2049
01/10/2019 14:23:59.061,1965,2053,2051
01/10/2019 14:23:59.071,1965,2051,2052
01/10/2019 14:23:59.081,1965,2050,2052
01/10/2019 14:23:59.091,1966,2050,2054
01/10/2019 14:23:59.101,1965,2052,2055
01/10/2019 14:23:59.111,1964,2052,2055
01/10/2019 14:23:59.121,1965,2051,2054
01/10/2019 14:23:59.131,1965,2050,2052
01/10/2019 14:23:59.141,1966,2050,2052
01/10/2019 14:23:59.151,1966,2050,2051
01/10/2019 14:23:59.161,1965,2053,2055
01/10/2019 14:23:59.171,1965,2051,2051
01/10/2019 14:23:59.181,1966,2053,2052
01/10/2019 14:23:59.191,1964,2051,2054
01/10/2019 14:23:59.201,1964,2050,2054
01/10/2019 14:23:59.211,1964,2051,2052
01/10/2019 14:23:59.221,1964,2051,2054
01/10/2019 14:23:59.231,1964,2051,2052
01/10/2019 14:23:59.241,1965,2051,2051
01/10/2019 14:23:59.251,1965,2051,2052
01/10/2019 14:23:59.261,1964,2051,2052
01/10/2019 14:23:59.271,1965,2051,2052
01/10/2019 14:23:59.281,1966,2053,2055
01/10/2019 14:23:59.291,1964,2053,2053
01/10/2019 14:23:59.301,1965,2053,2051
01/10/2019 14:23:59.311,1964,2052,2051
01/10/2019 14:23:59.321,1965,2052,2050
01/10/2019 14:23:59.331,1966,2052,2052
01/10/2019 14:23:59.341,1966,2053,2053
01/10/2019 14:23:59.351,1965,2052,2052
01/10/2019 14:23:59.361,1965,2053,2053
01/10/2019 14:23:59.371,1965,2053,2056
01/10/2019 14:23:59.381,1965,2054,2056
01/10/2019 14:23:59.391,1965,2053,2053
01/10/2019 14:23:59.401,1965,2053,2054
01/10/2019 14:23:59.411,1966,2052,2052
01/10/2019 14:23:59.421,1965,2052,2054
01/10/2019 14:23:59.431,1965,2051,2052
01/10/2019 14:23:59.441,1966,2051,2056
01/10/2019 14:23:59.451,1965,2052,2052
