Time,BtoB
,6000
,5710
,2430
,4030
,690
,1830
,1480
,4240
,1750
,2620
,3270
,1690
,2250
,2220
,2300
,2730
,2740
,2440
,2760
,2990
,15190
,2740
,2440
,2610
,2360
,2720
,2340
,2860
,2290
,2910
,2740
,2020
,5120
,2140
,5600
,1910
,2350
,3510
,3570
,2300
,2260
,2500
,1830
,1920
,3040
,1020
,2820
,1990
,2470
,2600
,2200
,1580
,2110
,2130
,2400
,2990
,2620
,3270
,1840
,2380
,4800
,3330
,4680
,2020
,3580
,2120
,3950
,2080
,1910
,3470
,2630
,3800
,1850
,1990
,1510
,1770
,2120
,3860
,1820
,7010
,3140
,7020
,4160
,1770
,3340
,3590
,2690
,2000
,3110
,2180
,2670
,2890
,3300
,2120
,2070
,3930
,2360
,520
,3270
,4280
,2690
,2790
,2930
,3130
,2970
,2190
,1960
,5760
,1050
,3880
,4740
,1780
,810
,2740
,2170
,4190
,5080
,2350
,1950
,6400
,7610
,3920
,4310
,2680
,3990
,3760
,3280
,2680
,3030
,2940
,5790
,2020
,3540
,1210
,3310
,6210
,2950
,3190
,3100
,3060
,2370
,3090
,3630
,3210
,1810
,2360
,3760
,1060
,9170
,2140
,1720
,2130
,2730
,5610
,1690
,1650
,1580
,1700
,1330
,2130
,2620
,2870
,2340
,1920
,2460
,1710
,1790
,1940
,1910
,1940
,2100
,1790
,2000
,3420
,2040
,2110
,2100
,2170
,3340
,2100
,2580
,2440
,1340
,1980
,2060
,2110
,1570
,2110
,2540
,1700
,1750
,1750
,2080
,1930
,1990
,1910
,1960
,1640
,1790
,1920
,1900
,1790
,1700
,1790
,1990
,1560
,2110
,1760
,1570
,1740
,2860
,2190
,1800
,1900
,2080
,1450
,1560
,1700
,1270
,580
,2700
,2400
,1130
,2270
,1650
,1480
,1850
,1710
,1410
,1240
,1690
,2570
,810
,2660
,1550
,3200
,1520
,1920
,1320
,2120
,1610
,1540
,1630
,1930
,2090
,3320
,2820
,1510
,2600
,1580
,3760
,2280
,1890
,1630
,1710
,1870
,1440
,3620
,2300
,1690
,1630
,1730
,3470
,2420
,1340
,1530
,2500
,1770
,1800
,1660
,1610
,1900
,1860
,1670
,1740
,1940
,1830
,1730
,3490
,1760
,1670
,1660
,1950
,1530
,2000
,1520
,1330
,3040
,1700
,1910
,2250
,1220
,1690
,1760
,1430
,1770
,1670
,1680
,1840
,1840
,1750
,1790
,1590
,1880
,1810
,2140
,1700
,1830
,2130
,1610
,1850
,1880
,1920
,1020
,1410
,1610
,1310
,1750
,1460
,1720
,1590
,1590
,1780
,1330
,1420
,3240
,1580
,1430
,2100
,1620
,1490
,1710
,1610
,1640
,1460
,1440
,1540
,1690
,1640
,1860
,1180
,1520
,1580
,4330
,1280
,1660
,1720
,1290
,1400
,1470
,1800
,1610
,1900
,1940
,1700
,2900
,1910
,1270
,2200
,4600
,1530
,1180
,1600
,1600
,1540
,1540
,1560
,1520
,1900
,1470
,1350
,2120
,1470
,2130
,1680
,1490
,1470
,1340
,1830
,1280
,1640
,1540
,1840
,1350
,1480
,1990
,1270
,1710
,1570
,1660
,2110
,1680
,1390
,1340
,1600
,1700
,1920
,1990
,1220
,1200
,1320
,1830
,2650
,1760
,1510
,1660
,1750
,1470
,1710
,1610
,1600
,1520
,1200
,2040
,1790
,1450
,1980
,1910
,1450
,1430
,1350
,1950
,1060
,1750
,1560
,1650
,1330
,1620
,2440
,1480
,2490
,1170
,1640
,1250
,2060
,1430
,1530
,1280
,1640
,1430
,820
,2360
,1810
,1340
,1700
,1590
,1300
,1920
,1990
,1830
,1880
,1220
,1550
,1600
,1770
,1460
,1680
,1620
,2240
,1230
,1600
,1700
,1630
,1660
,1490
,1630
,1440
,1550
,1780
,1870
,1740
,1550
,1640
,1470
,1460
,1720
,1820
,1500
,1280
,1890
,1390
,3080
,3080
,1300
,1470
,1540
,1660
,1590
,3090
,1560
,1430
,1590
,1210
,1670
,1430
,1360
,1600
,1650
,1510
,1700
,1620
,1630
,1630
,1750
,1520
,1740
,1520
,1680
,1460
,1210
,3030
,1330
,1790
,1780
,1370
,1640
,1530
,1720
,1350
,1650
,1450
,1370
,1570
,1460
,1920
,1230
,1470
,1650
,1570
,1680
,1190
,1710
,1600
,1560
,1890
,1330
,1230
,1580
,1780
,1880
,1430
,1840
,1600
,1600
,3540
,1430
,1670
,1610
,1460
,1610
,1430
,1450
,1570
,1580
,1720
,1350
,1840
,1430
,1760
,1310
,1920
,1360
,2990
,1780
,1790
,1570
,1800
,1600
,1630
,1650
,1700
,1590
,1490
,1690
,1540
,1530
,1630
,1890
,1410
,1620
,1600
,1440
,1570
,1450
,1740
,1390
,1650
,1560
,1670
,1580
,1570
,1630
,1400
,1760
,1550
,1740
,1300
,1570
,1540
,1580
,1440
,1970
,1320
,2100
,1480
,1930
,2040
,1680
,920
,3120
,1290
,2490
,1320
,1980
,3840
,1970
,2240
,850
,2260
,4380
,1210
,1720
,1620
,1790
,1950
,1990
,1960
,1980
,1620
,2100
,1820
,2050
,2550
,1990
,2300
,2200
,2230
,2020
,2500
,1650
,2300
,2180
,1950
,2310
,1970
,2290
,1810
,2430
,1430
,2380
,1630
,2030
,2140
,2430
,2190
,1870
,2470
,2370
,2310
,1800
,1840
,2000
,1830
,2010
,1640
,1690
,1890
,2270
,1730
,1920
,1990
,2420
,2340
,2190
,2140
,1450
,2010
,2330
,2250
,2560
,2360
,2330
,2250
,1900
,2890
,1900
,1930
,1070
,2250
,2420
,2400
,1530
,1970
,2010
,2430
,2250
,2090
,2600
,1880
,2260
,3020
,4420
,1610
,2560
,2010
,2710
,1510
,1750
,2330
,3320
,1960
,2280
,2290
,1250
,1970
,1900
,1520
,2640
,2300
,2520
,1740
,3810
,1650
,2330
,1240
,2280
,1680
,2270
,5080
,5930
,3030
,1610
,3180
,3680
,2430
,2790
,3450
,2570
,3680
,2230
,2620
,2480
,2410
,2300
,2360
,3370
,2950
,1890
,540
,2170
,970
,1870
,2660
,2440
,7360
,1810
,1850
,4760
,3360
,2180
,2990
,1720
,1630
,1800
,1770
,1760
,1780
,1680
,2580
,2270
,2450
,1620
,1790
,3640
,1020
,4540
,3720
,2770
,2040
,2690
,6090
,2090
,2910
,2510
,2970
,2290
,2480
,3100
,1490
,1240
,1760
,3860
,4000
,3840
,1620
,1070
,1320
,1520
,2960
,2060
,6360
,9540
,2170
,2350
,1290
,830
,2730
,3710
,2100
,1910
,2230
,3990
,2210
,2440
,2040
,2030
,2520
,1920
,1990
,1600
,2020
,2490
,2610
,1600
,2470
,1880
,2650
,3310
,2070
,2940
,3360
,1930
,2550
,2500
,530
,1510
,2480
,2870
,2450
,2210
,2760
,2940
,2080
,1620
,3280
,1460
,1520
,2040
,2400
,3080
,2670
,2360
,2910
,3060
,2320
,2430
,1690
,2070
,2180
,2350
,1400
,2470
,2640
,2610
,2140
,3090
,2620
,1740
,3290
,3110
,1680
,2080
,2860
,2140
,1610
,2310
,2710
,2410
,1910
,1870
,2970
,2800
,2130
,2600
,1920
,1720
,2840
,3030
,2810
,2400
,2740
,2450
,2330
,2400
,2560
,2620
,2410
,2640
,2100
,2230
,2270
,2410
,2230
,2070
,2570
,2220
,2810
,2550
,2780
,2850
,2380
,3000
,2860
,8010
,3370
,4250
