Time,BtoB
,6000
,4320
,4120
,3040
,5120
,4240
,5440
,5360
,4920
,3880
,4040
,1480
,2640
,4960
,2680
,6400
,4760
,5880
,3160
,4960
,6280
,6080
,8040
,11760
,12120
,4400
,6280
,4720
,4600
,6200
,6880
,8160
,6920
,4800
,5480
,10600
,4280
,4320
,3000
,3560
,3400
,3320
,4480
,9320
,8160
,9360
,5520
,5560
,5080
,7320
,8680
,4920
,11560
,19800
,9720
,3560
,4920
,11280
,6840
,9000
,6480
,12360
,4720
,12880
,3160
,17720
,5520
,10000
,14640
,17600
,7600
,13680
,8360
,4360
,7800
,4160
,11480
,6400
,5560
,5040
,2360
,4600
,6160
,3800
,4800
,5120
,4920
,3680
,1760
,1680
,7080
,4720
,5440
,5200
,6280
,1360
,3520
,4000
,1360
,5480
,3440
,4000
,10760
,5320
,5240
,6640
,8960
,7240
,1760
,10360
,2040
,8000
,6520
,5280
,6080
,3680
,7320
,7440
,9320
,9400
,5160
,9480
,7640
,3560
,6360
,9320
,5440
,5960
,2240
,4360
,5200
,6000
,7040
,1720
,4920
,6840
,4000
,7080
,2960
,10240
,9040
,10320
,5320
,2680
,8320
,7240
,5360
,3640
,4200
,4640
,5080
,6960
,1720
,1920
,1680
,4280
,7120
,1360
,3800
,7920
,3560
,5040
,2760
,2920
,7520
,7000
,10360
,4360
,3640
,4160
,5880
,3040
,6600
,4480
,7800
,11280
,12120
,4480
,7120
,4200
,7160
,2760
,8480
,3000
,5880
,4280
,3400
,1680
,7080
,9240
,8920
,6920
,2680
,10120
,11760
,8720
,9920
,7880
,3400
,2680
,7800
,9640
,2040
,9480
,9840
,9680
,2040
,8560
,5160
,6200
,2040
,2040
,2200
,2680
,8760
,1360
,4000
,4400
,7280
,9480
,6040
,3120
,4200
,7560
,2600
,7840
,1960
,8120
,4440
,2200
,1760
,2360
,2600
,4520
,7960
,7840
,3480
,8720
,2160
,3600
,8360
,8080
,5840
,5360
,5200
,3320
,4400
,6840
,3520
,4200
,6400
,3720
,2000
,4360
,3560
,2280
,2280
,2440
,2200
,7040
,2920
,8120
,7120
,3880
,10160
,8920
,10840
,3720
,6600
,5960
,5160
,8680
,5080
,5800
,2680
,6200
,3400
,6600
,3640
,4400
,5640
,12120
,7560
,8720
,2960
,11280
,7800
,7520
,5760
,9560
,7800
,5600
,4960
,8360
,3960
,3840
,3760
,2880
,2680
,2200
,2720
,2400
,2320
,2480
,3880
,4440
,5680
,6160
,10200
,10200
,5120
,8800
,10240
,4560
,4840
,11120
,5920
,2360
,5600
,12840
,4880
,3640
,3000
,6160
,10240
,4680
,4840
,8160
,14000
,4240
,6640
,5000
,5720
,3000
,5520
,11640
,4720
,5720
,3080
,3560
,2040
,6320
,2960
,12880
,6040
,4840
,5560
,4600
,2800
,2760
