Time,Vertical,Lateral,Sagittal
24/09/2019 12:46:42.721,1968,2049,2062
24/09/2019 12:46:42.731,1967,2048,2065
24/09/2019 12:46:42.741,1969,2049,2065
24/09/2019 12:46:42.751,1968,2051,2065
24/09/2019 12:46:42.761,1967,2050,2064
24/09/2019 12:46:42.771,1968,2048,2065
24/09/2019 12:46:42.781,1968,2048,2065
24/09/2019 12:46:42.791,1969,2048,2065
24/09/2019 12:46:42.801,1967,2049,2065
24/09/2019 12:46:42.811,1970,2050,2065
24/09/2019 12:46:42.821,1967,2047,2066
24/09/2019 12:46:42.831,1969,2050,2065
24/09/2019 12:46:42.841,1969,2049,2065
24/09/2019 12:46:42.851,1970,2049,2065
24/09/2019 12:46:42.861,1968,2051,2064
24/09/2019 12:46:42.871,1967,2052,2064
24/09/2019 12:46:42.881,1970,2050,2065
24/09/2019 12:46:42.891,1968,2051,2064
24/09/2019 12:46:42.901,1969,2050,2065
24/09/2019 12:46:42.911,1971,2051,2064
24/09/2019 12:46:42.921,1972,2050,2064
24/09/2019 12:46:42.931,1972,2049,2063
24/09/2019 12:46:42.941,1971,2049,2062
24/09/2019 12:46:42.951,1972,2051,2064
24/09/2019 12:46:42.961,1969,2051,2064
24/09/2019 12:46:42.971,1969,2050,2064
24/09/2019 12:46:42.981,1970,2049,2065
24/09/2019 12:46:42.991,1970,2050,2063
24/09/2019 12:46:43.001,1970,2049,2063
24/09/2019 12:46:43.011,1969,2050,2063
24/09/2019 12:46:43.021,1971,2048,2062
24/09/2019 12:46:43.031,1969,2050,2063
24/09/2019 12:46:43.041,1969,2051,2063
24/09/2019 12:46:43.051,1970,2052,2062
24/09/2019 12:46:43.061,1970,2051,2062
24/09/2019 12:46:43.071,1970,2050,2062
24/09/2019 12:46:43.081,1968,2049,2062
24/09/2019 12:46:43.091,1967,2048,2063
24/09/2019 12:46:43.101,1970,2048,2063
24/09/2019 12:46:43.111,1970,2047,2064
24/09/2019 12:46:43.121,1971,2047,2065
24/09/2019 12:46:43.131,1968,2049,2064
24/09/2019 12:46:43.141,1967,2051,2063
24/09/2019 12:46:43.151,1967,2050,2062
24/09/2019 12:46:43.161,1966,2047,2063
24/09/2019 12:46:43.171,1970,2049,2064
24/09/2019 12:46:43.181,1969,2048,2063
24/09/2019 12:46:43.191,1968,2049,2062
24/09/2019 12:46:43.201,1970,2050,2064
24/09/2019 12:46:43.211,1970,2051,2065
24/09/2019 12:46:43.221,1971,2052,2063
24/09/2019 12:46:43.231,1970,2050,2063
24/09/2019 12:46:43.241,1969,2049,2064
24/09/2019 12:46:43.251,1970,2047,2064
24/09/2019 12:46:43.261,1970,2047,2064
24/09/2019 12:46:43.271,1971,2050,2064
24/09/2019 12:46:43.281,1968,2049,2064
24/09/2019 12:46:43.291,1968,2050,2063
24/09/2019 12:46:43.301,1968,2049,2062
24/09/2019 12:46:43.311,1968,2051,2062
24/09/2019 12:46:43.321,1970,2050,2062
24/09/2019 12:46:43.331,1967,2049,2062
24/09/2019 12:46:43.341,1969,2049,2065
24/09/2019 12:46:43.351,1969,2049,2063
24/09/2019 12:46:43.361,1972,2048,2064
24/09/2019 12:46:43.371,1969,2048,2065
24/09/2019 12:46:43.381,1970,2049,2064
24/09/2019 12:46:43.391,1971,2049,2064
24/09/2019 12:46:43.401,1970,2049,2066
24/09/2019 12:46:43.411,1966,2049,2064
24/09/2019 12:46:43.421,1967,2050,2064
24/09/2019 12:46:43.431,1965,2049,2063
24/09/2019 12:46:43.441,1966,2051,2063
24/09/2019 12:46:43.451,1966,2052,2063
24/09/2019 12:46:43.461,1969,2051,2063
24/09/2019 12:46:43.471,1970,2050,2063
24/09/2019 12:46:43.481,1969,2048,2062
24/09/2019 12:46:43.491,1970,2049,2062
24/09/2019 12:46:43.501,1972,2051,2064
24/09/2019 12:46:43.511,1970,2052,2063
24/09/2019 12:46:43.521,1971,2051,2064
24/09/2019 12:46:43.531,1970,2049,2064
24/09/2019 12:46:43.541,1971,2050,2064
24/09/2019 12:46:43.551,1971,2050,2065
24/09/2019 12:46:43.561,1972,2049,2066
24/09/2019 12:46:43.571,1971,2049,2065
24/09/2019 12:46:43.581,1970,2047,2064
24/09/2019 12:46:43.591,1970,2049,2063
24/09/2019 12:46:43.601,1969,2051,2063
24/09/2019 12:46:43.611,1968,2052,2064
24/09/2019 12:46:43.621,1967,2050,2064
24/09/2019 12:46:43.631,1967,2050,2066
24/09/2019 12:46:43.641,1968,2049,2065
24/09/2019 12:46:43.651,1968,2050,2063
24/09/2019 12:46:43.661,1970,2051,2065
24/09/2019 12:46:43.671,1970,2052,2064
24/09/2019 12:46:43.681,1969,2052,2065
24/09/2019 12:46:43.691,1971,2050,2064
24/09/2019 12:46:43.701,1971,2051,2063
24/09/2019 12:46:43.711,1970,2053,2063
24/09/2019 12:46:43.721,1968,2052,2063
24/09/2019 12:46:43.731,1970,2050,2063
24/09/2019 12:46:43.741,1970,2049,2064
24/09/2019 12:46:43.751,1968,2050,2066
24/09/2019 12:46:43.761,1966,2050,2064
24/09/2019 12:46:43.771,1966,2048,2064
24/09/2019 12:46:43.781,1966,2049,2065
24/09/2019 12:46:43.791,1966,2047,2064
24/09/2019 12:46:43.801,1967,2047,2064
24/09/2019 12:46:43.811,1968,2048,2063
24/09/2019 12:46:43.821,1970,2047,2064
24/09/2019 12:46:43.831,1970,2047,2063
24/09/2019 12:46:43.841,1972,2047,2063
24/09/2019 12:46:43.851,1972,2051,2062
24/09/2019 12:46:43.861,1972,2051,2064
24/09/2019 12:46:43.871,1970,2049,2063
24/09/2019 12:46:43.881,1971,2050,2063
24/09/2019 12:46:43.891,1971,2051,2063
24/09/2019 12:46:43.901,1970,2050,2062
24/09/2019 12:46:43.911,1970,2050,2065
24/09/2019 12:46:43.921,1970,2046,2066
24/09/2019 12:46:43.931,1969,2048,2065
24/09/2019 12:46:43.941,1969,2048,2063
24/09/2019 12:46:43.951,1971,2049,2065
24/09/2019 12:46:43.961,1970,2050,2063
24/09/2019 12:46:43.971,1969,2051,2065
24/09/2019 12:46:43.981,1968,2052,2064
24/09/2019 12:46:43.991,1968,2053,2064
24/09/2019 12:46:44.001,1968,2051,2063
24/09/2019 12:46:44.011,1968,2051,2063
24/09/2019 12:46:44.021,1969,2050,2063
24/09/2019 12:46:44.031,1970,2050,2064
24/09/2019 12:46:44.041,1968,2048,2064
24/09/2019 12:46:44.051,1969,2050,2064
24/09/2019 12:46:44.061,1969,2050,2065
24/09/2019 12:46:44.071,1968,2049,2064
24/09/2019 12:46:44.081,1968,2051,2064
24/09/2019 12:46:44.091,1967,2051,2064
24/09/2019 12:46:44.101,1969,2050,2063
24/09/2019 12:46:44.111,1969,2050,2064
24/09/2019 12:46:44.121,1969,2050,2064
24/09/2019 12:46:44.131,1971,2049,2066
24/09/2019 12:46:44.141,1972,2049,2064
24/09/2019 12:46:44.151,1972,2049,2063
24/09/2019 12:46:44.161,1972,2049,2062
24/09/2019 12:46:44.171,1970,2048,2063
24/09/2019 12:46:44.181,1969,2049,2064
24/09/2019 12:46:44.191,1971,2050,2065
24/09/2019 12:46:44.201,1970,2048,2063
24/09/2019 12:46:44.211,1970,2049,2064
24/09/2019 12:46:44.221,1970,2050,2064
24/09/2019 12:46:44.231,1969,2048,2063
24/09/2019 12:46:44.241,1971,2049,2064
24/09/2019 12:46:44.251,1971,2050,2066
24/09/2019 12:46:44.261,1970,2049,2065
24/09/2019 12:46:44.271,1968,2048,2064
24/09/2019 12:46:44.281,1968,2049,2064
24/09/2019 12:46:44.291,1969,2048,2064
24/09/2019 12:46:44.301,1970,2048,2064
24/09/2019 12:46:44.311,1969,2047,2064
24/09/2019 12:46:44.321,1969,2050,2064
24/09/2019 12:46:44.331,1969,2049,2064
24/09/2019 12:46:44.341,1970,2048,2064
24/09/2019 12:46:44.351,1968,2048,2065
24/09/2019 12:46:44.361,1970,2049,2064
24/09/2019 12:46:44.371,1971,2048,2065
24/09/2019 12:46:44.381,1971,2048,2065
24/09/2019 12:46:44.391,1971,2049,2065
24/09/2019 12:46:44.401,1970,2051,2065
24/09/2019 12:46:44.411,1970,2051,2064
24/09/2019 12:46:44.421,1967,2048,2064
24/09/2019 12:46:44.431,1969,2046,2065
24/09/2019 12:46:44.441,1967,2048,2064
24/09/2019 12:46:44.451,1969,2049,2063
24/09/2019 12:46:44.461,1969,2049,2065
24/09/2019 12:46:44.471,1969,2049,2063
24/09/2019 12:46:44.481,1968,2049,2063
24/09/2019 12:46:44.491,1967,2049,2063
24/09/2019 12:46:44.501,1971,2050,2063
24/09/2019 12:46:44.511,1970,2049,2062
24/09/2019 12:46:44.521,1969,2050,2063
24/09/2019 12:46:44.531,1969,2049,2063
24/09/2019 12:46:44.541,1970,2049,2063
24/09/2019 12:46:44.551,1971,2050,2063
24/09/2019 12:46:44.561,1970,2046,2064
24/09/2019 12:46:44.571,1970,2047,2063
24/09/2019 12:46:44.581,1969,2046,2063
24/09/2019 12:46:44.591,1968,2047,2066
24/09/2019 12:46:44.601,1966,2047,2065
24/09/2019 12:46:44.611,1967,2050,2064
24/09/2019 12:46:44.621,1968,2048,2065
24/09/2019 12:46:44.631,1968,2049,2065
24/09/2019 12:46:44.641,1969,2050,2063
24/09/2019 12:46:44.651,1970,2047,2064
24/09/2019 12:46:44.661,1968,2049,2065
24/09/2019 12:46:44.671,1968,2050,2063
24/09/2019 12:46:44.681,1968,2048,2063
24/09/2019 12:46:44.691,1968,2048,2064
24/09/2019 12:46:44.701,1969,2048,2063
24/09/2019 12:46:44.711,1970,2051,2064
24/09/2019 12:46:44.721,1970,2051,2064
24/09/2019 12:46:44.731,1970,2053,2064
24/09/2019 12:46:44.741,1972,2051,2064
24/09/2019 12:46:44.751,1974,2051,2064
24/09/2019 12:46:44.761,1972,2050,2063
24/09/2019 12:46:44.771,1969,2051,2064
24/09/2019 12:46:44.781,1968,2049,2063
24/09/2019 12:46:44.791,1967,2050,2064
24/09/2019 12:46:44.801,1969,2050,2063
24/09/2019 12:46:44.811,1969,2049,2063
24/09/2019 12:46:44.821,1972,2050,2062
24/09/2019 12:46:44.831,1970,2049,2063
24/09/2019 12:46:44.841,1970,2049,2064
24/09/2019 12:46:44.851,1971,2048,2064
24/09/2019 12:46:44.861,1973,2048,2063
24/09/2019 12:46:44.871,1971,2048,2064
24/09/2019 12:46:44.881,1970,2047,2065
24/09/2019 12:46:44.891,1971,2049,2064
24/09/2019 12:46:44.901,1969,2049,2063
24/09/2019 12:46:44.911,1970,2047,2062
24/09/2019 12:46:44.921,1969,2049,2064
24/09/2019 12:46:44.931,1969,2047,2064
24/09/2019 12:46:44.941,1969,2047,2065
24/09/2019 12:46:44.951,1970,2049,2066
24/09/2019 12:46:44.961,1970,2051,2065
24/09/2019 12:46:44.971,1970,2051,2064
24/09/2019 12:46:44.981,1971,2049,2064
24/09/2019 12:46:44.991,1967,2048,2066
24/09/2019 12:46:45.001,1967,2048,2064
24/09/2019 12:46:45.011,1970,2047,2063
24/09/2019 12:46:45.021,1970,2047,2064
24/09/2019 12:46:45.031,1970,2048,2063
24/09/2019 12:46:45.041,1968,2046,2064
24/09/2019 12:46:45.051,1967,2045,2065
24/09/2019 12:46:45.061,1968,2047,2065
24/09/2019 12:46:45.071,1967,2049,2064
24/09/2019 12:46:45.081,1968,2050,2064
24/09/2019 12:46:45.091,1971,2049,2064
24/09/2019 12:46:45.101,1968,2048,2064
24/09/2019 12:46:45.111,1971,2046,2064
24/09/2019 12:46:45.121,1969,2045,2065
24/09/2019 12:46:45.131,1969,2047,2067
24/09/2019 12:46:45.141,1973,2047,2065
24/09/2019 12:46:45.151,1970,2047,2064
24/09/2019 12:46:45.161,1970,2048,2065
24/09/2019 12:46:45.171,1968,2047,2063
24/09/2019 12:46:45.181,1967,2047,2064
24/09/2019 12:46:45.191,1968,2048,2065
24/09/2019 12:46:45.201,1968,2047,2063
24/09/2019 12:46:45.211,1967,2049,2063
24/09/2019 12:46:45.221,1969,2048,2064
24/09/2019 12:46:45.231,1970,2044,2064
24/09/2019 12:46:45.241,1971,2043,2063
24/09/2019 12:46:45.251,1971,2046,2062
24/09/2019 12:46:45.261,1969,2046,2064
24/09/2019 12:46:45.271,1968,2048,2063
24/09/2019 12:46:45.281,1968,2047,2064
24/09/2019 12:46:45.291,1970,2047,2063
24/09/2019 12:46:45.301,1971,2047,2064
24/09/2019 12:46:45.311,1972,2047,2065
24/09/2019 12:46:45.321,1969,2047,2063
24/09/2019 12:46:45.331,1968,2047,2062
24/09/2019 12:46:45.341,1967,2046,2062
24/09/2019 12:46:45.351,1968,2047,2063
24/09/2019 12:46:45.361,1970,2045,2064
24/09/2019 12:46:45.371,1968,2045,2063
24/09/2019 12:46:45.381,1970,2045,2062
24/09/2019 12:46:45.391,1971,2044,2063
24/09/2019 12:46:45.401,1970,2044,2062
24/09/2019 12:46:45.411,1969,2044,2063
24/09/2019 12:46:45.421,1971,2045,2063
24/09/2019 12:46:45.431,1970,2046,2063
24/09/2019 12:46:45.441,1968,2047,2062
24/09/2019 12:46:45.451,1966,2045,2063
24/09/2019 12:46:45.461,1966,2045,2064
24/09/2019 12:46:45.471,1968,2046,2063
24/09/2019 12:46:45.481,1969,2046,2065
24/09/2019 12:46:45.491,1970,2046,2064
24/09/2019 12:46:45.501,1970,2046,2064
24/09/2019 12:46:45.511,1970,2047,2064
24/09/2019 12:46:45.521,1970,2045,2063
24/09/2019 12:46:45.531,1970,2047,2062
24/09/2019 12:46:45.541,1969,2048,2063
24/09/2019 12:46:45.551,1970,2047,2065
24/09/2019 12:46:45.561,1968,2047,2065
24/09/2019 12:46:45.571,1966,2046,2065
24/09/2019 12:46:45.581,1967,2046,2065
24/09/2019 12:46:45.591,1967,2047,2063
24/09/2019 12:46:45.601,1969,2049,2064
24/09/2019 12:46:45.611,1971,2047,2065
24/09/2019 12:46:45.621,1970,2047,2063
24/09/2019 12:46:45.631,1968,2047,2062
24/09/2019 12:46:45.641,1968,2047,2063
24/09/2019 12:46:45.651,1967,2047,2062
24/09/2019 12:46:45.661,1968,2046,2066
24/09/2019 12:46:45.671,1968,2045,2066
24/09/2019 12:46:45.681,1969,2047,2065
24/09/2019 12:46:45.691,1968,2047,2066
24/09/2019 12:46:45.701,1969,2047,2065
24/09/2019 12:46:45.711,1969,2047,2065
24/09/2019 12:46:45.721,1968,2046,2064
24/09/2019 12:46:45.731,1970,2044,2063
24/09/2019 12:46:45.741,1970,2045,2062
24/09/2019 12:46:45.751,1968,2048,2062
24/09/2019 12:46:45.761,1968,2049,2062
24/09/2019 12:46:45.771,1970,2050,2063
24/09/2019 12:46:45.781,1966,2048,2063
24/09/2019 12:46:45.791,1966,2045,2063
24/09/2019 12:46:45.801,1967,2047,2063
24/09/2019 12:46:45.811,1967,2047,2064
24/09/2019 12:46:45.821,1965,2047,2064
24/09/2019 12:46:45.831,1967,2048,2064
24/09/2019 12:46:45.841,1969,2046,2064
24/09/2019 12:46:45.851,1969,2046,2063
24/09/2019 12:46:45.861,1971,2047,2062
24/09/2019 12:46:45.871,1970,2048,2062
24/09/2019 12:46:45.881,1971,2049,2062
24/09/2019 12:46:45.891,1972,2047,2063
24/09/2019 12:46:45.901,1969,2047,2062
24/09/2019 12:46:45.911,1969,2045,2062
24/09/2019 12:46:45.921,1969,2046,2062
24/09/2019 12:46:45.931,1969,2048,2064
24/09/2019 12:46:45.941,1969,2047,2064
24/09/2019 12:46:45.951,1970,2046,2065
24/09/2019 12:46:45.961,1967,2045,2065
24/09/2019 12:46:45.971,1967,2047,2064
24/09/2019 12:46:45.981,1967,2046,2064
24/09/2019 12:46:45.991,1969,2048,2063
24/09/2019 12:46:46.001,1969,2048,2064
24/09/2019 12:46:46.011,1970,2048,2063
24/09/2019 12:46:46.021,1970,2046,2063
24/09/2019 12:46:46.031,1969,2048,2064
24/09/2019 12:46:46.041,1970,2047,2064
24/09/2019 12:46:46.051,1971,2047,2064
24/09/2019 12:46:46.061,1970,2048,2065
24/09/2019 12:46:46.071,1971,2047,2066
24/09/2019 12:46:46.081,1970,2048,2067
24/09/2019 12:46:46.091,1968,2047,2064
24/09/2019 12:46:46.101,1966,2048,2064
24/09/2019 12:46:46.111,1966,2049,2065
24/09/2019 12:46:46.121,1970,2049,2063
24/09/2019 12:46:46.131,1967,2047,2062
24/09/2019 12:46:46.141,1969,2048,2064
24/09/2019 12:46:46.151,1969,2047,2066
24/09/2019 12:46:46.161,1970,2047,2065
24/09/2019 12:46:46.171,1971,2046,2065
24/09/2019 12:46:46.181,1970,2046,2064
24/09/2019 12:46:46.191,1968,2048,2064
24/09/2019 12:46:46.201,1970,2048,2066
24/09/2019 12:46:46.211,1969,2050,2066
24/09/2019 12:46:46.221,1969,2050,2064
24/09/2019 12:46:46.231,1972,2052,2063
24/09/2019 12:46:46.241,1971,2051,2063
24/09/2019 12:46:46.251,1971,2049,2062
24/09/2019 12:46:46.261,1967,2050,2064
24/09/2019 12:46:46.271,1967,2048,2063
24/09/2019 12:46:46.281,1966,2050,2063
24/09/2019 12:46:46.291,1969,2049,2063
24/09/2019 12:46:46.301,1970,2051,2063
24/09/2019 12:46:46.311,1971,2052,2065
24/09/2019 12:46:46.321,1969,2050,2064
24/09/2019 12:46:46.331,1969,2049,2064
24/09/2019 12:46:46.341,1970,2050,2064
24/09/2019 12:46:46.351,1971,2047,2067
24/09/2019 12:46:46.361,1970,2049,2066
24/09/2019 12:46:46.371,1970,2052,2065
24/09/2019 12:46:46.381,1969,2052,2064
24/09/2019 12:46:46.391,1971,2049,2063
24/09/2019 12:46:46.401,1972,2051,2064
24/09/2019 12:46:46.411,1969,2051,2066
24/09/2019 12:46:46.421,1968,2050,2064
24/09/2019 12:46:46.431,1969,2049,2063
24/09/2019 12:46:46.441,1969,2049,2062
24/09/2019 12:46:46.451,1970,2049,2062
24/09/2019 12:46:46.461,1967,2048,2064
24/09/2019 12:46:46.471,1966,2049,2065
24/09/2019 12:46:46.481,1968,2052,2063
24/09/2019 12:46:46.491,1966,2047,2062
24/09/2019 12:46:46.501,1966,2049,2062
24/09/2019 12:46:46.511,1969,2050,2065
24/09/2019 12:46:46.521,1969,2048,2067
24/09/2019 12:46:46.531,1971,2048,2064
24/09/2019 12:46:46.541,1971,2048,2065
24/09/2019 12:46:46.551,1970,2047,2066
24/09/2019 12:46:46.561,1970,2048,2065
24/09/2019 12:46:46.571,1972,2049,2065
24/09/2019 12:46:46.581,1972,2049,2065
24/09/2019 12:46:46.591,1970,2049,2064
24/09/2019 12:46:46.601,1969,2051,2065
24/09/2019 12:46:46.611,1970,2048,2066
24/09/2019 12:46:46.621,1971,2046,2064
24/09/2019 12:46:46.631,1971,2046,2064
24/09/2019 12:46:46.641,1972,2049,2065
24/09/2019 12:46:46.651,1972,2049,2063
24/09/2019 12:46:46.661,1969,2051,2062
24/09/2019 12:46:46.671,1971,2050,2065
24/09/2019 12:46:46.681,1970,2050,2064
24/09/2019 12:46:46.691,1969,2048,2066
24/09/2019 12:46:46.701,1971,2048,2065
24/09/2019 12:46:46.711,1972,2049,2064
24/09/2019 12:46:46.721,1969,2052,2063
24/09/2019 12:46:46.731,1969,2049,2064
24/09/2019 12:46:46.741,1969,2051,2063
24/09/2019 12:46:46.751,1968,2051,2063
24/09/2019 12:46:46.761,1970,2051,2063
24/09/2019 12:46:46.771,1971,2051,2062
24/09/2019 12:46:46.781,1972,2050,2062
24/09/2019 12:46:46.791,1970,2048,2062
24/09/2019 12:46:46.801,1968,2049,2062
24/09/2019 12:46:46.811,1970,2050,2064
24/09/2019 12:46:46.821,1971,2050,2065
24/09/2019 12:46:46.831,1970,2050,2065
24/09/2019 12:46:46.841,1967,2050,2065
24/09/2019 12:46:46.851,1968,2050,2065
24/09/2019 12:46:46.861,1969,2049,2065
24/09/2019 12:46:46.871,1967,2051,2064
24/09/2019 12:46:46.881,1969,2049,2064
24/09/2019 12:46:46.891,1971,2051,2064
24/09/2019 12:46:46.901,1969,2049,2066
24/09/2019 12:46:46.911,1972,2051,2065
24/09/2019 12:46:46.921,1972,2052,2064
24/09/2019 12:46:46.931,1970,2053,2066
24/09/2019 12:46:46.941,1969,2050,2065
24/09/2019 12:46:46.951,1969,2050,2065
24/09/2019 12:46:46.961,1971,2050,2064
24/09/2019 12:46:46.971,1971,2050,2064
24/09/2019 12:46:46.981,1970,2051,2063
24/09/2019 12:46:46.991,1967,2050,2062
24/09/2019 12:46:47.001,1969,2050,2062
24/09/2019 12:46:47.011,1970,2051,2062
24/09/2019 12:46:47.021,1970,2050,2062
24/09/2019 12:46:47.031,1968,2050,2062
24/09/2019 12:46:47.041,1967,2048,2063
24/09/2019 12:46:47.051,1968,2049,2063
24/09/2019 12:46:47.061,1970,2050,2062
24/09/2019 12:46:47.071,1969,2052,2063
24/09/2019 12:46:47.081,1971,2051,2063
24/09/2019 12:46:47.091,1972,2053,2062
24/09/2019 12:46:47.101,1970,2054,2062
24/09/2019 12:46:47.111,1969,2052,2062
24/09/2019 12:46:47.121,1969,2051,2065
24/09/2019 12:46:47.131,1970,2050,2063
24/09/2019 12:46:47.141,1969,2050,2063
24/09/2019 12:46:47.151,1970,2051,2062
24/09/2019 12:46:47.161,1969,2050,2062
24/09/2019 12:46:47.171,1972,2050,2063
24/09/2019 12:46:47.181,1970,2051,2063
24/09/2019 12:46:47.191,1968,2049,2062
24/09/2019 12:46:47.201,1969,2049,2064
24/09/2019 12:46:47.211,1970,2050,2065
24/09/2019 12:46:47.221,1970,2051,2063
24/09/2019 12:46:47.231,1966,2052,2063
24/09/2019 12:46:47.241,1967,2052,2063
24/09/2019 12:46:47.251,1965,2052,2063
24/09/2019 12:46:47.261,1966,2050,2064
24/09/2019 12:46:47.271,1966,2050,2063
24/09/2019 12:46:47.281,1968,2050,2065
24/09/2019 12:46:47.291,1970,2051,2065
24/09/2019 12:46:47.301,1972,2051,2065
24/09/2019 12:46:47.311,1973,2049,2064
24/09/2019 12:46:47.321,1974,2048,2064
24/09/2019 12:46:47.331,1971,2050,2063
24/09/2019 12:46:47.341,1971,2049,2063
24/09/2019 12:46:47.351,1969,2048,2062
24/09/2019 12:46:47.361,1971,2049,2063
24/09/2019 12:46:47.371,1968,2051,2064
24/09/2019 12:46:47.381,1967,2051,2063
24/09/2019 12:46:47.391,1967,2052,2062
24/09/2019 12:46:47.401,1969,2051,2064
24/09/2019 12:46:47.411,1969,2051,2064
24/09/2019 12:46:47.421,1969,2051,2065
24/09/2019 12:46:47.431,1969,2053,2064
24/09/2019 12:46:47.441,1971,2051,2064
24/09/2019 12:46:47.451,1973,2050,2064
24/09/2019 12:46:47.461,1973,2048,2065
24/09/2019 12:46:47.471,1971,2049,2063
24/09/2019 12:46:47.481,1970,2049,2064
24/09/2019 12:46:47.491,1969,2050,2063
24/09/2019 12:46:47.501,1967,2046,2063
24/09/2019 12:46:47.511,1967,2049,2062
24/09/2019 12:46:47.521,1968,2050,2062
24/09/2019 12:46:47.531,1967,2049,2063
24/09/2019 12:46:47.541,1965,2049,2062
24/09/2019 12:46:47.551,1969,2048,2064
24/09/2019 12:46:47.561,1972,2047,2065
24/09/2019 12:46:47.571,1970,2050,2064
24/09/2019 12:46:47.581,1970,2049,2065
24/09/2019 12:46:47.591,1970,2050,2063
24/09/2019 12:46:47.601,1970,2049,2063
24/09/2019 12:46:47.611,1970,2050,2063
24/09/2019 12:46:47.621,1969,2046,2064
24/09/2019 12:46:47.631,1972,2047,2063
24/09/2019 12:46:47.641,1970,2049,2063
24/09/2019 12:46:47.651,1970,2049,2063
24/09/2019 12:46:47.661,1971,2052,2064
24/09/2019 12:46:47.671,1969,2051,2063
24/09/2019 12:46:47.681,1970,2052,2062
24/09/2019 12:46:47.691,1969,2049,2062
24/09/2019 12:46:47.701,1969,2049,2062
24/09/2019 12:46:47.711,1970,2050,2062
24/09/2019 12:46:47.721,1969,2051,2063
24/09/2019 12:46:47.731,1969,2050,2064
24/09/2019 12:46:47.741,1970,2048,2064
24/09/2019 12:46:47.751,1968,2049,2066
24/09/2019 12:46:47.761,1968,2050,2065
24/09/2019 12:46:47.771,1967,2048,2063
24/09/2019 12:46:47.781,1968,2049,2062
24/09/2019 12:46:47.791,1967,2052,2062
24/09/2019 12:46:47.801,1966,2050,2063
24/09/2019 12:46:47.811,1967,2051,2063
24/09/2019 12:46:47.821,1969,2051,2063
24/09/2019 12:46:47.831,1969,2048,2063
24/09/2019 12:46:47.841,1972,2049,2062
24/09/2019 12:46:47.851,1973,2050,2062
24/09/2019 12:46:47.861,1971,2049,2062
24/09/2019 12:46:47.871,1972,2049,2063
24/09/2019 12:46:47.881,1969,2048,2062
24/09/2019 12:46:47.891,1969,2048,2062
24/09/2019 12:46:47.901,1970,2049,2063
24/09/2019 12:46:47.911,1970,2048,2062
24/09/2019 12:46:47.921,1968,2051,2062
24/09/2019 12:46:47.931,1967,2050,2062
24/09/2019 12:46:47.941,1968,2049,2062
24/09/2019 12:46:47.951,1968,2049,2063
24/09/2019 12:46:47.961,1969,2051,2062
24/09/2019 12:46:47.971,1969,2051,2064
24/09/2019 12:46:47.981,1970,2051,2064
24/09/2019 12:46:47.991,1969,2053,2064
24/09/2019 12:46:48.001,1969,2050,2063
24/09/2019 12:46:48.011,1970,2051,2063
24/09/2019 12:46:48.021,1968,2052,2063
24/09/2019 12:46:48.031,1970,2052,2062
24/09/2019 12:46:48.041,1969,2052,2063
24/09/2019 12:46:48.051,1966,2052,2063
24/09/2019 12:46:48.061,1968,2052,2064
24/09/2019 12:46:48.071,1968,2052,2064
24/09/2019 12:46:48.081,1970,2051,2066
24/09/2019 12:46:48.091,1970,2051,2066
24/09/2019 12:46:48.101,1969,2051,2067
24/09/2019 12:46:48.111,1971,2051,2066
24/09/2019 12:46:48.121,1972,2050,2065
24/09/2019 12:46:48.131,1974,2049,2065
24/09/2019 12:46:48.141,1971,2049,2065
24/09/2019 12:46:48.151,1970,2049,2066
24/09/2019 12:46:48.161,1966,2048,2065
24/09/2019 12:46:48.171,1967,2047,2065
24/09/2019 12:46:48.181,1965,2048,2064
24/09/2019 12:46:48.191,1966,2046,2064
24/09/2019 12:46:48.201,1967,2047,2065
24/09/2019 12:46:48.211,1968,2049,2063
24/09/2019 12:46:48.221,1971,2050,2064
24/09/2019 12:46:48.231,1970,2050,2063
24/09/2019 12:46:48.241,1968,2050,2062
24/09/2019 12:46:48.251,1967,2050,2062
24/09/2019 12:46:48.261,1967,2047,2062
24/09/2019 12:46:48.271,1968,2047,2064
24/09/2019 12:46:48.281,1966,2049,2063
24/09/2019 12:46:48.291,1969,2050,2062
24/09/2019 12:46:48.301,1971,2049,2062
24/09/2019 12:46:48.311,1972,2050,2064
24/09/2019 12:46:48.321,1969,2048,2064
24/09/2019 12:46:48.331,1971,2049,2063
24/09/2019 12:46:48.341,1970,2048,2063
24/09/2019 12:46:48.351,1970,2046,2064
24/09/2019 12:46:48.361,1969,2045,2066
24/09/2019 12:46:48.371,1969,2047,2065
24/09/2019 12:46:48.381,1968,2049,2065
24/09/2019 12:46:48.391,1969,2048,2064
24/09/2019 12:46:48.401,1971,2049,2065
24/09/2019 12:46:48.411,1971,2049,2063
24/09/2019 12:46:48.421,1970,2049,2063
24/09/2019 12:46:48.431,1972,2049,2063
24/09/2019 12:46:48.441,1972,2049,2063
24/09/2019 12:46:48.451,1972,2050,2064
24/09/2019 12:46:48.461,1972,2049,2066
24/09/2019 12:46:48.471,1970,2049,2066
24/09/2019 12:46:48.481,1970,2048,2064
24/09/2019 12:46:48.491,1970,2046,2065
24/09/2019 12:46:48.501,1971,2047,2064
24/09/2019 12:46:48.511,1971,2047,2066
24/09/2019 12:46:48.521,1972,2047,2067
24/09/2019 12:46:48.531,1971,2046,2065
