Time,BtoB
,6000
,3270
,3950
,4150
,6150
,1320
,4450
,4360
,1130
,2690
,2610
,4430
,5600
,2630
,2710
,3530
,4060
,2040
,2150
,2620
,2520
,3510
,6480
,5930
,3250
,3030
,2630
,2830
,4040
,2650
,2440
,5460
,2660
,4330
,2650
,2880
,3150
,4400
,2300
,2520
,2450
,2410
,2470
,3820
,3890
,2480
,2530
,2220
,2360
,2310
,2430
,3010
,3100
,3800
,2720
,2530
,1850
,2450
,2680
,2370
,2460
,4240
,2510
,2410
,2060
,2910
,3830
,2730
,2970
,1380
,1580
,3280
,3060
,5520
,3030
,5840
,2990
,2920
,1230
,5500
,4050
,4030
,2200
,3510
,2840
,3330
,4060
,4320
,9280
,4920
,5620
,10000
,5230
,4350
,10240
,3220
,4420
,5780
,4220
,5420
,5150
,5830
,7110
,2610
,4090
,6400
,3740
,5900
,3970
,5780
,6070
,6590
,3240
,3770
,6270
,3370
,8850
,2670
,4470
,3090
,2420
,4960
,1420
,3890
,4280
,5090
,6370
,3590
,4170
,3170
,4620
,1130
,6600
,2120
,4250
,4680
,1990
,7410
,1790
,3870
,3410
,4690
,3900
,10190
,4490
,4130
,4890
,1860
,4370
,6540
,5670
,4750
,10470
,5570
,5660
,2820
,930
,2730
,5460
,3800
,3440
,3860
,4140
,2270
,3800
,4740
,1350
,5340
,9390
,4830
,6300
,3460
,4370
,5160
,4600
,4920
,3100
,4070
,8340
,4580
,2930
,6750
,5700
,5830
,6020
,4360
,4410
,3260
,7270
,1170
,1560
,3110
,3470
,3510
,5110
,2160
,4140
,4400
,3110
,4380
,6700
,6930
,9680
,4760
,4650
,5690
,5200
,1270
,7070
,5000
,5700
,8100
,2980
,4730
,6260
,3990
,7390
,3800
,2920
,12850
,4470
,2950
,6800
,1520
,3720
,6150
,5000
,4560
,5670
,2190
,4040
,4520
,1280
,1470
,1330
