Time,BtoB
,6000
,2440
,7560
,3280
,1680
,2840
,1680
,2320
,2120
,7840
,4560
,2960
,3560
,3600
,2960
,2440
,4480
,2200
,3040
,2320
,2600
,1560
,4600
,2600
,2840
,2080
,3520
,2240
,5440
,2240
,2400
,6960
,2440
,2040
,4760
,4160
,4600
,2920
,2120
,5560
,3120
,3520
,3520
,3760
,4760
,3640
,1840
,2520
,1760
,4840
,4360
,5320
,3200
,6040
,7520
,2920
,9880
,4480
,4600
,2720
,1840
,3080
,2160
,3040
,1880
,3120
,1960
,4720
,4400
,3600
,1640
,4360
,7200
,5160
,2880
,4280
,4000
,1880
,3240
,4200
,2480
,2880
,3840
,4920
,4880
,1720
,4720
,4760
,2640
,2200
,7800
,5800
,1840
,2000
,6280
,3080
,2400
,4360
,5360
,4560
,1480
,4560
,1880
,4640
,7680
,4200
,3960
,2240
,3080
,4200
,5840
,6080
,3080
,5280
,2280
,2720
,3320
,3120
,3280
,6240
,1320
,2400
,7880
,1400
,5440
,2640
,1640
,5520
,3200
,5280
,4880
,5040
,3040
,5720
,2600
,4320
,2840
,4480
,1840
,4480
,1880
,2160
,1760
,4640
,3000
,4200
,1840
,2480
,6320
,1720
,2000
,2000
,3880
,1880
,2200
,1880
,2240
,1680
,3640
,2000
,2240
,2200
,1960
,2240
,1760
,2240
,1880
,2000
,2560
,2800
,1760
,1600
,2280
,1960
,2320
,1720
,2080
,1920
,2120
,3400
,1960
,2280
,4840
,1640
,2280
,1600
,4040
,1600
,2520
,1600
,4280
,1520
,1840
,1400
,4320
,2760
,1280
,1640
,4200
,1200
,1200
,2960
,1360
,3160
,1200
,1520
,3240
,4640
,1360
,2720
,4440
,4040
,1680
,3640
,2520
,4320
,5240
,3160
,2800
,3440
,1160
,2400
,5320
,2760
,2920
,4240
,2240
,1640
,1280
,3000
,1880
,3400
,6320
,3120
,1520
,3840
,2760
,1680
,1640
,2840
,1320
,1240
,1400
,1360
,2000
,2640
,2680
,1280
,1880
,720
,2960
,1520
,4120
,2840
,2880
,2840
,1920
,3360
,1720
,2640
,1840
,3560
,3800
,1320
,1480
,2360
,2920
,2840
,1320
,2720
,1640
,1560
,2320
,1760
,2280
,2200
,2520
,1840
,4000
,1640
,2480
,1840
,2280
,1400
,2200
,1760
,6240
,1480
,1840
,2360
,1920
,2000
,1840
,1760
,2600
,2520
,1720
,1960
,2240
,1400
,2680
,1840
,3080
,1840
,2480
,2400
,1800
,1800
,2000
,2720
,1880
,1960
,1880
,2680
,1800
,1960
,1600
,2080
,2240
,1880
,1840
,3960
,2280
,2080
,1400
,2440
,4920
,1800
,2560
,1360
,2800
,1560
,2200
,1800
,1840
,2600
,1600
,2240
,1960
,4200
,1720
,2320
,1800
,2480
,1840
,1800
,1960
,2160
,2440
,1760
,1680
,2200
,1640
,2560
,1800
,2080
,2120
,1280
,2840
,1920
,2200
,2160
,2960
,3080
,3680
,1600
,2200
,2280
,2040
,1680
,2400
,1760
,1840
,2080
,2320
,2520
,1800
,1760
,2280
,1400
,2520
,1520
,2200
,2040
,2640
,1760
,1920
,2160
,1920
,2240
,1960
,1880
,2000
,1880
,2600
,1680
,1920
,2000
,1400
,2560
,1920
,1960
,2120
,1680
,2040
,1920
,1800
,1680
,5560
,2200
,1840
,1840
,2440
,3760
,2280
,1360
,2600
,1800
,2320
,1920
,1920
,2240
,1720
,2280
,2040
,2240
,1760
,2160
,1640
,1800
,2040
,2600
,1640
,2400
,1600
,2640
,1760
,2240
,1720
,3800
,2080
,3600
,1800
,1960
,2200
,2560
,2200
,4280
,5360
,1840
,2240
,1680
,2200
,1840
,2200
,1800
,2000
,1880
,2160
,1960
,2120
,1760
,2320
,1520
,2560
,1600
,2400
,1720
,4000
,2000
,2080
,1760
,4320
,5120
,5000
,2800
,2840
,2400
,2440
,3120
,4600
,5080
,4880
,5520
,5000
,3200
,6880
,4560
,4640
,4840
,5280
,4960
,4320
,5600
,7240
,2600
,4200
,3920
,5360
,5680
,4160
,5280
,5480
,4720
,2640
,3680
,2360
,4320
,4520
,5520
,4320
,5960
,4960
,6000
,3040
,4880
,4120
,1840
,4160
,4200
,1360
,3800
,4280
,5080
,5760
,4120
,2520
,2400
,6280
,3760
,4120
,5840
,5680
,3920
,6280
,2280
,1360
,4600
,4680
,5480
,4400
,5120
,4560
,5680
,4000
,2760
,1360
,4440
,6080
,4160
,4400
,3520
,2400
,5280
,1960
,2520
,3880
,5400
,3720
,3320
,2840
,4560
,2760
,2360
,5760
,2640
,1400
,4400
,2840
,2520
,3280
,2560
,3080
,5920
,4520
,4760
,2360
,2480
,9240
,5800
,2040
,2360
,4960
,4680
,5320
,4760
,4640
,2640
,2280
,4440
,3960
,2440
,1760
,1960
,2760
,4440
,3480
,3200
,2280
,1720
,2160
,1680
,5120
,8120
,1320
,5680
,5880
,4000
,3000
,7800
,3160
,3240
,1360
,3760
,4760
,3200
,3240
,3360
,5760
,6720
,6680
,2320
,2080
,2680
,3400
,5240
,3080
,2680
,2720
,3800
,5480
,4520
,3880
,1880
,4160
,3360
,5640
,4880
,3680
,1400
,2320
,2680
,4120
,7000
,1520
,1240
,4240
,3160
,4480
,2560
,2040
,2000
,5160
,4720
,1200
,5600
,1480
,7160
,5440
,2240
,5000
