Time,RtoR
,6113
,21471
,580
,746
,4475
,535
,540
,543
,545
,562
,1168
,579
,1177
,291
,294
,585
,356
,539
,341
,591
,1164
,1151
,606
,327
,549
,298
,202
,381
,585
,578
,570
,580
,609
,594
,567
,564
,283
,270
,547
,760
,370
,581
,581
,559
,553
,548
,555
,553
,545
,541
,1098
,561
,554
,543
,538
,557
,604
,596
,584
,594
,603
,610
,587
,555
,553
,535
,528
,535
,553
,554
,593
,643
,678
,697
,635
,661
,649
,621
,588
,598
,609
,586
,598
,577
,580
,608
,676
,639
,747
,808
,770
,682
,778
,836
,744
,667
,727
,755
,713
,677
,727
,767
,701
,709
,769
,760
,690
,740
,784
,764
,707
,769
,792
,738
,696
,751
,768
,728
,676
,732
,749
,690
,693
,751
,784
,732
,668
,699
,724
,702
,664
,723
,755
,700
,675
,707
,737
,706
,666
,698
,700
,692
,651
,662
,695
,709
,657
,681
,687
,713
,660
,655
,672
,716
,661
,668
,694
,716
,662
,652
,659
,670
,626
,637
,673
,687
,644
,678
,742
,748
,660
,636
,621
,631
,699
,821
,822
,787
,698
,730
,733
,732
,683
,645
,639
,632
,610
,611
,644
,706
,714
,655
,724
,732
,680
,738
,770
,734
,677
,724
,761
,766
,715
,745
,771
,725
,758
,777
,759
,795
,801
,796
,716
,683
,704
,744
,702
,721
,762
,784
,738
,702
,738
,760
,765
,720
,759
,767
,751
,694
,702
,729
,760
,787
,724
,783
,837
,822
,720
,679
,710
,735
,707
,693
,764
,781
,785
,703
,727
,719
,706
,647
,653
,690
,663
,650
,669
,677
,691
,659
,698
,703
,666
,659
,663
,668
,635
,673
,689
,661
,648
,681
,720
,664
,682
,702
,725
,666
,691
,697
,674
,651
,638
,620
,622
,646
,615
,652
,681
,686
,643
,682
,727
,697
,658
,699
,730
,688
,658
,712
,730
,762
,688
,673
,712
,735
,676
,670
,740
,759
,706
,661
,698
,708
,722
,682
,681
,745
,766
,796
,750
,708
,737
,755
,760
,695
,740
,758
,765
,734
,726
,753
,755
,699
,710
,732
,768
,729
,750
,765
,776
,701
,710
,708
,675
,650
,666
,688
,711
,656
,668
,684
,720
,698
,675
,701
,704
,694
,654
,671
,702
,729
,721
,675
,679
,694
,711
,679
,653
,690
,695
,676
,630
,678
,653
,618
,629
,641
,615
,646
,698
,728
,706
,655
,704
,747
,769
,745
,687
,730
,763
,785
,707
,696
,729
,754
,703
,700
,696
,718
,680
,697
,715
,746
,694
,714
,733
,753
,694
,700
,707
,731
,715
,665
,713
,719
,696
,662
,719
,720
,713
,657
,676
,685
,712
,683
,647
,684
,707
,732
,672
,698
,714
,727
,664
,657
,683
,708
,719
,661
,665
,692
,723
,683
,672
,704
,707
,663
,651
,667
,699
,689
,647
,669
,692
,713
,647
,649
,670
,661
,629
,645
,699
,698
,647
,645
,613
,604
,629
,649
,633
,640
,685
,755
,763
,676
,681
,701
,713
,673
,643
,691
,744
,728
,690
,659
,698
,729
,703
,662
,698
,715
,697
,643
,668
,699
,732
,659
,639
,669
,670
,632
,618
,666
,701
,730
,658
,635
,658
,663
,673
,641
,619
,663
,680
,663
,631
,644
,669
,696
,649
,632
,657
,656
,614
,594
,605
,640
,641
,619
,659
,685
,691
,645
,686
,745
,736
,682
,740
,774
,808
,745
,707
,744
,778
,761
,706
,693
,722
,722
,680
,651
,701
,757
,698
,718
,749
,748
,679
,697
,686
,675
,670
,744
,789
,760
,694
,738
,756
,751
,692
,718
,739
,762
,706
,707
,731
,765
,713
,701
,730
,736
,701
,717
,750
,764
,685
,700
,748
,714
,712
,720
,713
,681
,700
,708
,720
,660
,698
,709
,660
,701
,728
,709
,665
,696
,705
,688
,657
,678
,679
,681
,646
,655
,664
,698
,650
,641
,658
,674
,656
,620
,627
,662
,622
,637
,693
,748
,775
,684
,712
,747
,757
,696
,687
,717
,735
,679
,656
,678
,698
,656
,628
,614
,647
,708
,763
,807
,750
,754
,777
,770
,754
,729
,675
,723
,725
,715
,699
,660
,689
,714
,753
,718
,673
,716
,762
,753
,731
,752
,775
,815
,743
,729
,763
,764
,764
,687
,689
,700
,693
,659
,650
,687
,722
,681
,720
,748
,730
,710
,761
,756
,707
,677
,680
,690
,657
,637
,624
,643
,662
,692
,673
,654
,677
,685
,694
,669
,646
,649
,652
,666
,635
,649
,664
,668
,659
,641
,700
,708
,693
,644
,661
,630
,660
,679
,695
,653
,691
,685
,663
,629
,663
,706
,691
,673
,786
,830
,821
,719
,742
,755
,743
,664
,699
,712
,731
,677
,712
,783
,804
,777
,800
,802
,738
,758
,778
,706
,678
,720
,700
,648
,686
,711
,712
,652
,686
,682
,681
,706
,677
,667
,697
,691
,648
,615
,610
,623
,639
,586
,588
,581
,593
,602
,615
,589
,591
,624
,650
,631
,615
,621
,643
,599
,591
,629
,618
,623
,642
,623
,609
,644
,666
,621
,626
,659
,645
,615
,643
,680
,637
,616
,624
,623
,596
,617
,612
,594
,664
,698
,720
,647
,673
,699
,689
,643
,636
,674
,665
,621
,631
,663
,636
,627
,632
,612
,587
,620
,581
,591
,629
,686
,648
,607
,604
,606
,631
,666
,670
,660
,697
,832
,847
,761
,659
,679
,743
,698
,651
,705
,789
,712
,663
,687
,654
,714
,764
,701
,673
,705
,712
,669
,641
,654
,688
,669
,634
,689
,738
,658
,674
,710
,741
,669
,676
,713
,742
,688
,668
,709
,738
,691
,654
,667
,705
,709
,633
,645
,696
,719
,661
,657
,694
,720
,662
,648
,680
,724
,656
,631
,630
,653
,651
,614
,591
,583
,596
,649
,770
,777
,703
,668
,714
,776
,738
,660
,644
,636
