Time,BtoB
,6000
,2730
,4200
,3380
,2520
,1840
,1110
,6200
,910
,4660
,12890
,1410
,1530
,2970
,2760
,21630
,1940
,3690
,3000
,4430
,6120
,2660
,3000
,3240
,3790
,3430
,4050
,2560
,2520
,3740
,2470
,4360
,5600
,4680
,3120
,2090
,3130
,2640
,2590
,2050
,4180
,2020
,1510
,1850
,5980
,2660
,2500
,1780
,4960
,1680
,5240
,4410
,4690
,3240
,2990
,10430
,2280
,2290
,2170
,1860
,13340
,15410
,1560
,9270
,1560
,3660
,1060
,3110
,3850
,2340
,7190
,18500
,1010
,2640
,2610
,4620
,9240
,3700
,3160
,3310
,2350
,3730
,2500
,3050
,2840
,1520
,2840
,4520
,3950
,1940
,1980
,11440
,1020
,3540
,2360
,2260
,3070
,6780
,10980
,1370
,3320
,11760
,1340
,6340
,3090
,3290
,21040
,4240
,15270
,6310
,4230
,4870
,1280
,6730
,1420
,1720
,3180
,1810
,2930
,1270
,3580
,1540
,1900
,2520
,3610
,5900
,14480
,2500
,6680
,2290
,2100
,3110
,1850
,1590
,590
,1110
,1810
,990
,1620
,3280
,5960
,4300
,2680
,950
,1920
,1280
,750
,1420
,1470
,1010
,2340
,1070
,2020
,2040
,990
,880
,830
,1160
,940
,1190
,1200
,720
,810
,2210
,1850
,860
,2740
,5300
,1600
,3810
,1350
,4180
