Time,BtoB
,6000
,3480
,2530
,11530
,8090
,11410
,1740
,2580
,2090
,5460
,2490
,2110
,1600
,2150
,2660
,3670
,4010
,3870
,1450
,3140
,1580
,3170
,3490
,3570
,3210
,7710
,2440
,2280
,2250
,2540
,2360
,5120
,3140
,2610
,3000
,2130
,2060
,2530
,2090
,3230
,1700
,2030
,1680
,3190
,2540
,5040
,2840
,2560
,2800
,3040
,2760
,7930
,2400
,2960
,2280
,2600
,2680
,2150
,2510
,2450
,2610
,2580
,2960
,2350
,2350
,2270
,2000
,2470
,2350
,2600
,2710
,2510
,2500
,2210
,2080
,3150
,1120
,9810
,3370
,6860
,5050
,2290
,3340
,2780
,2400
,2640
,3010
,2480
,2880
,3490
,2230
,2590
,2790
,3130
,2740
,2650
,3180
,2460
,4700
,2320
,4600
,2870
,3280
,3280
,2870
,2370
,2350
,2630
,2950
,2570
,2720
,2890
,2820
,2630
,2440
,2790
,2800
,2630
,1350
,1690
,4640
,3290
,4080
,4920
,2780
,2520
,2440
,2300
,2630
,2630
,2480
,2460
,2800
,3160
,2650
,3410
,3100
,2550
,2620
,3220
,2840
,2380
,2980
,2840
,2530
,3010
,2870
,2690
,3220
,5460
,1960
,5830
,3160
,3560
,4100
,3750
,2280
,1810
,2470
,4360
,2230
,2150
,2310
,1860
,2150
,2100
,6420
,1870
,3800
,1440
,1280
,1580
,2300
,2120
,2210
,1850
,2960
,1560
,2460
,1920
,1780
,2680
,1150
,1720
,1850
,3020
,2380
,1620
,4380
,2950
,1920
,2920
,2400
,2390
,1520
,2880
,1830
,2470
,1900
,2630
,1750
,4090
,2200
,3250
,2020
,2120
,2210
,2240
,1090
,3550
,1770
,1710
,1790
,3390
,2730
,2790
,2020
,4000
,2440
,3760
,3260
,2380
,1790
,2860
,2340
,2120
,2490
,2180
,1450
,1910
,1860
,2270
,2150
,3980
,2710
,2370
,2560
,2040
,2400
,3780
,2610
,2020
,1820
,3280
,3220
,2980
,1310
,1940
,1730
,2170
,2060
,1650
,1850
,3270
,2850
,2240
,2320
,2400
,2540
,2040
,3680
,2020
,2230
,2470
,3210
,2430
,2700
,3150
,2190
,3170
,3070
,2150
,2300
,2050
,2550
,1860
,2300
,2730
,4540
,2780
,2200
,2410
,2190
,3380
,3630
,2260
,1950
,2390
,2570
,1980
,6560
,2570
,4230
,2740
,1840
,2390
,2010
,3080
,2610
,1870
,1910
,3090
,2260
,2450
,3000
,1530
,2540
,3140
,1530
,1360
,2670
,1110
,1790
,2760
,2380
,2500
,3470
,2520
,1600
,2790
,3500
,3540
,2560
,4340
,2740
,3430
,2430
,2680
,3000
,4760
,2450
,3500
,2650
,2120
,2570
,3410
,3360
,2850
,1030
,1200
,2830
,1980
,2700
,2370
,1960
,2260
,2840
,3350
,1520
,1470
,2990
,2770
,2850
,2860
,2290
,2250
,1830
,3410
,2450
,2280
,2000
,2910
,3340
,2120
,1890
,2400
,2000
,2950
,2560
,2720
,2740
,2120
,2260
,2930
,3290
,3210
,4570
,3620
,4280
,4720
,2360
,2750
,2630
,2830
,2610
,2970
,2510
,2600
,2200
,2320
,1930
,3140
,2740
,3980
,3430
,3110
,2540
,2210
,2170
,2100
,2540
,2410
,3150
,3530
,4120
,3230
,2250
,4730
,2180
,2880
,2990
,3360
,2590
,2500
,2330
,3440
,3870
,2050
,4230
,4790
,3770
,2200
,2720
,2050
,3210
,2910
,3100
,2760
,3280
,3190
,2840
,2310
,2640
