Time,BtoB
,6000
,2080
,2040
,1720
,1680
,4720
,3120
,2920
,1560
,2760
,4680
,6680
,1840
,3960
,5760
,2440
,2840
,1520
,1400
,4920
,5720
,6720
,6760
,6120
,5680
,6880
,5360
,3960
,4160
,3160
,1680
,2960
,7080
,7240
,6280
,8240
,5680
,3600
,4160
,4040
,5160
,3000
,3320
,3840
,3480
,4920
,4960
,6720
,9520
,9640
,1680
,5920
,4800
,5360
,2200
,1760
,2680
,1680
,4200
,3080
,3160
,2640
,4440
,7600
,4960
,2360
,4120
,5440
,3040
,1520
,2440
,1240
,2840
,2160
,3520
,3920
,3640
,8960
,5240
,2800
,1960
,4680
,2560
,2360
,7120
,5080
,4520
,1520
,4960
,5400
,3760
,2600
,6880
,5920
,6600
,6240
,6160
,5640
,7360
,5240
,5200
,4920
,6920
,8080
,5640
,3440
,4760
,4040
,3000
,2240
,7200
,1600
,2480
,3800
,3920
,5120
,5520
,1960
,2080
,1800
,6400
,7680
,7280
,5960
,2680
,5440
,7280
,5160
,2840
,3880
,7840
,5560
,4720
,6120
,4200
,6280
,3960
,4560
,4160
,5160
,7520
,5480
,5960
,4480
,3720
,4520
,6200
,9240
,8160
,4440
,6080
,4040
,2760
,3440
,6400
,5240
,2760
,4000
,5120
,5720
,4240
,2800
,3400
,3200
,3600
,4520
,5760
,5480
,5040
,3760
,5840
,6920
,7640
,6280
,9120
,8720
,7080
,7840
,4640
,5600
,8120
,8120
,4360
,4760
,4360
,4520
,9160
,5320
,6640
,4360
,4760
,4200
,4480
,5800
,1760
,4160
,6000
,6200
,4560
,3360
,4760
,3320
,4040
,6280
,6920
,4880
,4600
,6080
,3560
,3960
,1960
,8200
,4520
,5000
,7440
,8080
,6520
,6720
,4520
,5680
,4080
,4320
,3760
,5280
,5760
,6080
,4680
,1680
,4560
,8080
,7080
,4600
,1880
,2080
,4640
,3960
,2400
,2720
,4240
,5200
,6040
,4640
,5320
,4760
,5840
,4200
,4120
,5240
,5320
,3600
,4960
,3640
,4240
,3400
,2360
,2480
,3240
,6200
,5280
,5200
,1320
,7160
,3880
,5040
,3400
,4840
,4880
,1920
,3440
,5440
,2880
,3280
,3640
,4400
,7800
,11480
,8680
,10360
,4560
,4760
,4960
,3080
,4560
,2240
,7720
,1680
,3440
,1840
,3920
,2920
,7560
,7320
,1960
,2240
,2960
,3720
,5640
,8520
,2280
,3000
,4280
,7680
,3840
,8800
,5920
,6880
,2160
,6840
,9000
,10000
,10360
,4640
,3440
,3560
,2880
,3680
,2200
,6360
,3880
,2880
,2800
,6080
,4840
,4840
,6600
,2080
,6960
,9000
,6160
,6640
,6400
,3400
,5080
,4280
,2320
,3280
,4040
,2960
,2040
,1880
,5000
,6120
,3840
,4720
,4400
,3360
,1840
,3000
,3600
,3600
,2720
,1760
,7080
,7280
,8800
,5640
,4320
,2680
,1440
,5640
,5080
,3440
,5640
,4480
,8120
,3640
,6640
,5520
,2160
,3920
,3040
,5960
,4320
,3160
,3200
,4760
,1480
,1440
,3160
,2920
,4480
,5160
,3840
,3040
,4240
,4280
,4000
,3960
,3640
,2320
,6560
,4200
,4840
,1720
,6200
,4720
,3680
,4440
,4440
,3320
,6360
,6160
,4040
,8440
,5480
,3480
,5400
,1920
,5560
,4480
,3200
,5920
,3600
,4160
,8480
,9560
,5680
,1680
,5080
,6320
,4760
,8040
,5960
,2520
,2240
,6160
